id_item,id_pedido,id_produto,quantidade,preco_unitario,desconto_item,valor_item
687,323,179,1,921.74,0.0,921.74
688,323,118,1,834.79,83.48,751.31
689,324,308,1,1192.22,0.0,1192.22
690,324,261,3,121.02,36.31,326.75
691,324,482,1,426.62,42.66,383.96
692,324,319,3,335.01,0.0,1005.03
693,324,110,2,1839.27,0.0,3678.54
694,325,478,1,522.34,26.12,496.22
695,326,142,2,331.53,0.0,663.06
696,327,109,1,228.13,22.81,205.32
697,327,123,1,91.11,13.67,77.44
698,328,288,2,456.92,0.0,913.84
699,328,345,1,632.85,0.0,632.85
700,328,444,1,674.49,0.0,674.49
701,328,73,1,230.9,0.0,230.9
702,329,204,1,974.33,97.43,876.9
703,329,129,1,328.67,0.0,328.67
704,330,421,1,913.65,45.68,867.97
705,330,55,1,574.34,0.0,574.34
706,331,310,2,649.12,64.91,1233.33
707,332,232,1,130.32,6.52,123.8
708,333,213,1,289.89,43.48,246.41
709,333,499,1,374.96,0.0,374.96
710,333,301,1,621.98,0.0,621.98
711,334,154,1,220.64,0.0,220.64
712,334,381,1,25.06,0.0,25.06
713,334,354,1,1184.44,0.0,1184.44
714,335,25,2,129.08,0.0,258.16
715,336,111,1,747.24,0.0,747.24
716,336,293,2,381.87,0.0,763.74
717,336,483,3,207.38,31.11,591.03
718,337,436,1,79.93,0.0,79.93
719,338,369,3,133.54,0.0,400.62
720,338,85,1,302.51,30.25,272.26
721,338,89,1,562.53,28.13,534.4
722,339,308,1,1192.22,0.0,1192.22
723,339,143,1,597.99,0.0,597.99
724,340,417,3,514.43,0.0,1543.29
725,341,121,2,75.34,0.0,150.68
726,341,467,1,340.69,17.03,323.66
727,342,160,1,377.13,0.0,377.13
728,342,128,1,51.46,0.0,51.46
729,342,208,1,325.58,0.0,325.58
730,342,156,2,806.18,0.0,1612.36
731,343,70,1,264.41,13.22,251.19
732,343,81,2,332.29,0.0,664.58
733,343,407,2,282.38,0.0,564.76
734,344,431,1,1014.36,0.0,1014.36
735,344,103,1,830.74,0.0,830.74
736,344,143,1,597.99,59.8,538.19
737,345,164,1,345.24,0.0,345.24
738,346,61,1,706.83,0.0,706.83
739,346,423,1,323.68,48.55,275.13
740,347,149,1,406.41,60.96,345.45
741,348,322,1,640.61,0.0,640.61
742,349,402,1,232.64,11.63,221.01
743,349,96,1,511.88,25.59,486.29
744,349,272,1,967.91,48.4,919.51
745,350,128,1,51.46,2.57,48.89
746,350,23,1,218.25,0.0,218.25
747,351,79,1,269.07,0.0,269.07
748,352,6,1,739.51,0.0,739.51
749,353,12,2,436.43,0.0,872.86
750,354,206,2,59.76,0.0,119.52
751,354,470,1,22.47,1.12,21.35
752,355,357,1,588.86,0.0,588.86
753,355,371,4,426.79,0.0,1707.16
754,356,320,2,232.41,0.0,464.82
755,356,142,2,331.53,33.15,629.91
756,357,310,1,649.12,32.46,616.66
757,358,158,1,655.65,0.0,655.65
758,358,42,2,225.27,0.0,450.54
759,359,95,1,273.61,0.0,273.61
760,360,479,1,964.6,0.0,964.6
761,360,144,1,449.91,0.0,449.91
762,361,494,1,399.07,19.95,379.12
763,361,488,2,858.44,0.0,1716.88
764,362,282,2,529.29,0.0,1058.58
765,362,306,1,99.19,0.0,99.19
766,362,446,1,911.16,45.56,865.6
767,363,84,1,657.48,65.75,591.73
768,363,356,1,634.44,0.0,634.44
769,364,79,1,269.07,0.0,269.07
770,364,34,2,298.44,0.0,596.88
771,365,435,1,197.91,0.0,197.91
772,366,228,1,199.9,0.0,199.9
773,367,415,1,783.51,39.18,744.33
774,368,145,1,771.94,0.0,771.94
775,369,268,3,735.4,330.93,1875.27
776,369,215,2,446.74,0.0,893.48
777,369,20,1,306.9,30.69,276.21
778,369,446,1,911.16,0.0,911.16
779,370,344,3,810.97,0.0,2432.91
780,371,30,1,699.23,0.0,699.23
781,371,309,1,596.2,0.0,596.2
782,371,121,3,75.34,0.0,226.02
783,371,51,3,480.81,216.36,1226.07
784,371,191,1,445.19,0.0,445.19
785,372,453,2,47.17,0.0,94.34
786,372,245,1,1422.66,0.0,1422.66
787,372,39,1,295.64,0.0,295.64
788,373,80,1,1519.77,0.0,1519.77
789,374,424,1,621.42,0.0,621.42
790,374,92,1,418.4,0.0,418.4
791,374,415,1,783.51,39.18,744.33
792,374,208,2,325.58,32.56,618.6
793,375,288,3,456.92,0.0,1370.76
794,375,247,1,687.69,0.0,687.69
795,376,239,1,745.29,37.26,708.03
796,377,266,1,43.33,0.0,43.33
797,377,172,1,552.6,0.0,552.6
798,378,76,1,316.92,15.85,301.07
799,378,117,1,505.13,25.26,479.87
800,379,457,1,1547.59,154.76,1392.83
801,379,412,1,206.18,0.0,206.18
802,380,494,3,399.07,0.0,1197.21
803,381,68,2,381.19,0.0,762.38
804,381,437,1,1380.87,0.0,1380.87
805,382,378,1,227.81,11.39,216.42
806,382,54,2,260.44,52.09,468.79
807,382,398,1,326.26,16.31,309.95
808,383,59,1,291.63,0.0,291.63
809,384,24,1,184.36,0.0,184.36
810,384,408,1,1300.32,0.0,1300.32
811,384,398,1,326.26,0.0,326.26
812,385,22,2,172.31,17.23,327.39
813,385,105,3,252.24,0.0,756.72
814,385,420,1,302.73,0.0,302.73
815,386,6,1,739.51,73.95,665.56
816,387,285,1,690.76,0.0,690.76
817,387,348,1,1722.2,0.0,1722.2
818,387,114,3,381.15,171.52,971.93
819,387,73,1,230.9,0.0,230.9
820,388,139,1,492.18,0.0,492.18
821,389,360,1,74.44,0.0,74.44
822,389,41,1,413.43,0.0,413.43
823,389,121,1,75.34,0.0,75.34
824,390,201,1,1113.84,0.0,1113.84
825,390,458,1,285.7,0.0,285.7
826,391,371,2,426.79,0.0,853.58
827,391,324,1,138.85,6.94,131.91
828,392,192,2,435.03,43.5,826.56
829,392,435,1,197.91,0.0,197.91
830,392,255,1,715.76,35.79,679.97
831,392,434,1,79.88,0.0,79.88
832,393,156,2,806.18,80.62,1531.74
833,393,140,3,1731.23,0.0,5193.69
834,393,57,1,1602.32,80.12,1522.2
835,394,33,1,878.41,0.0,878.41
836,394,139,1,492.18,0.0,492.18
837,394,482,1,426.62,21.33,405.29
838,394,392,2,719.62,0.0,1439.24
839,395,126,1,292.06,0.0,292.06
840,396,446,1,911.16,0.0,911.16
841,396,452,1,356.21,0.0,356.21
842,396,211,2,431.31,86.26,776.36
843,396,383,1,306.03,0.0,306.03
844,397,89,2,562.53,56.25,1068.81
845,397,377,2,355.22,0.0,710.44
846,398,95,1,273.61,0.0,273.61
847,398,487,2,326.51,0.0,653.02
848,398,141,1,876.47,0.0,876.47
849,398,175,1,377.52,0.0,377.52
850,399,159,3,686.54,0.0,2059.62
851,399,340,1,606.04,0.0,606.04
852,400,416,1,561.22,0.0,561.22
853,400,131,1,52.19,0.0,52.19
854,401,232,2,130.32,0.0,260.64
855,402,58,1,213.07,0.0,213.07
856,403,310,1,649.12,0.0,649.12
857,403,394,1,395.25,0.0,395.25
858,403,432,1,261.85,0.0,261.85
859,404,431,2,1014.36,0.0,2028.72
860,405,477,1,62.33,0.0,62.33
861,405,47,3,243.79,0.0,731.37
862,406,486,1,234.88,0.0,234.88
863,406,114,1,381.15,0.0,381.15
864,406,359,1,1087.37,0.0,1087.37
865,406,337,1,443.22,0.0,443.22
866,407,448,3,269.1,0.0,807.3
867,408,33,2,878.41,0.0,1756.82
868,409,477,3,62.33,0.0,186.99
869,410,336,2,128.31,38.49,218.13
870,410,219,1,57.92,0.0,57.92
871,411,150,1,98.25,14.74,83.51
872,411,289,2,153.72,0.0,307.44
873,412,489,1,271.04,0.0,271.04
874,412,55,3,574.34,0.0,1723.02
875,412,428,1,459.27,0.0,459.27
876,413,282,2,529.29,0.0,1058.58
877,413,391,1,777.17,77.72,699.45
878,413,270,1,216.82,0.0,216.82
879,414,203,1,92.8,0.0,92.8
880,415,34,1,298.44,0.0,298.44
881,416,437,2,1380.87,276.17,2485.57
882,416,138,3,439.01,0.0,1317.03
883,416,208,1,325.58,0.0,325.58
884,417,100,1,29.6,0.0,29.6
885,418,13,2,310.16,31.02,589.3
886,418,378,2,227.81,0.0,455.62
887,419,473,1,242.48,24.25,218.23
888,420,215,1,446.74,22.34,424.4
889,420,158,2,655.65,196.69,1114.61
890,420,324,1,138.85,0.0,138.85
891,420,440,2,81.49,8.15,154.83
892,421,121,1,75.34,0.0,75.34
893,422,436,1,79.93,0.0,79.93
894,422,32,1,493.46,0.0,493.46
895,422,422,1,206.67,20.67,186.0
896,423,274,2,1118.41,111.84,2124.98
897,423,155,1,207.08,0.0,207.08
898,424,424,1,621.42,62.14,559.28
899,424,82,1,263.41,0.0,263.41
900,424,13,4,310.16,0.0,1240.64
901,424,360,1,74.44,0.0,74.44
902,425,110,2,1839.27,0.0,3678.54
903,425,200,2,34.05,0.0,68.1
904,425,398,1,326.26,0.0,326.26
905,426,450,1,246.75,12.34,234.41
906,427,333,1,1760.85,0.0,1760.85
907,427,173,1,504.51,50.45,454.06
908,427,103,1,830.74,0.0,830.74
909,428,99,1,1704.38,0.0,1704.38
910,428,146,1,403.2,20.16,383.04
911,429,162,2,217.78,21.78,413.78
912,429,94,1,1804.89,0.0,1804.89
913,430,298,1,1913.81,0.0,1913.81
914,430,492,2,440.69,88.14,793.24
915,430,434,1,79.88,0.0,79.88
916,431,364,1,1028.56,51.43,977.13
917,432,464,1,382.94,0.0,382.94
918,432,453,1,47.17,0.0,47.17
919,432,2,1,25.65,0.0,25.65
920,433,220,3,248.05,74.42,669.73
921,434,306,1,99.19,0.0,99.19
922,434,302,1,479.59,0.0,479.59
923,434,439,3,55.25,16.57,149.18
924,435,119,3,910.77,0.0,2732.31
925,435,194,2,128.74,12.87,244.61
926,435,20,2,306.9,0.0,613.8
927,435,115,3,545.08,0.0,1635.24
928,435,67,3,591.6,0.0,1774.8
929,436,336,1,128.31,12.83,115.48
930,437,93,1,598.67,0.0,598.67
931,438,227,1,910.83,0.0,910.83
932,438,365,1,491.73,49.17,442.56
933,438,329,2,368.94,73.79,664.09
934,439,421,1,913.65,0.0,913.65
935,439,163,2,791.36,158.27,1424.45
936,440,52,1,126.48,0.0,126.48
937,441,59,2,291.63,29.16,554.1
938,441,478,1,522.34,0.0,522.34
939,441,469,3,52.91,0.0,158.73
940,441,180,2,276.98,0.0,553.96
941,442,23,1,218.25,0.0,218.25
942,443,98,1,230.17,0.0,230.17
943,443,5,1,631.56,0.0,631.56
944,443,204,2,974.33,0.0,1948.66
945,443,500,2,47.16,0.0,94.32
946,444,353,2,202.79,0.0,405.58
947,444,127,1,1365.53,0.0,1365.53
948,444,208,3,325.58,0.0,976.74
949,445,374,1,146.37,0.0,146.37
950,445,193,1,25.71,1.29,24.42
951,445,483,1,207.38,0.0,207.38
952,446,311,1,1701.29,0.0,1701.29
953,446,459,1,846.28,42.31,803.97
954,446,52,3,126.48,18.97,360.47
955,447,336,2,128.31,25.66,230.96
956,447,322,2,640.61,192.18,1089.04
957,447,377,1,355.22,0.0,355.22
958,448,477,1,62.33,6.23,56.1
959,448,82,4,263.41,0.0,1053.64
960,448,340,1,606.04,0.0,606.04
961,449,56,1,1140.78,0.0,1140.78
962,449,451,1,64.39,0.0,64.39
963,449,3,1,366.35,18.32,348.03
964,450,349,3,957.08,0.0,2871.24
965,450,32,1,493.46,0.0,493.46
966,451,177,2,348.62,0.0,697.24
967,452,204,1,974.33,0.0,974.33
968,453,95,1,273.61,0.0,273.61
969,453,308,1,1192.22,0.0,1192.22
970,454,60,1,1339.8,0.0,1339.8
971,454,92,2,418.4,0.0,836.8
972,454,178,4,253.12,0.0,1012.48
973,455,1,1,282.39,28.24,254.15
974,456,141,2,876.47,0.0,1752.94
975,456,303,1,73.91,0.0,73.91
976,456,1,1,282.39,0.0,282.39
977,456,470,1,22.47,2.25,20.22
978,457,182,2,116.56,11.66,221.46
979,457,446,2,911.16,0.0,1822.32
980,458,249,1,304.07,15.2,288.87
981,458,35,1,121.58,0.0,121.58
982,459,284,1,131.83,0.0,131.83
983,459,403,1,53.13,0.0,53.13
984,460,195,1,152.06,7.6,144.46
985,460,298,2,1913.81,0.0,3827.62
986,460,277,1,512.33,76.85,435.48
987,461,259,1,559.91,0.0,559.91
988,462,137,1,138.5,0.0,138.5
989,462,344,1,810.97,0.0,810.97
990,463,256,1,86.88,0.0,86.88
991,463,496,2,462.53,0.0,925.06
992,463,489,1,271.04,27.1,243.94
993,463,401,1,402.27,0.0,402.27
994,464,298,1,1913.81,0.0,1913.81
995,464,407,1,282.38,28.24,254.14
996,465,421,1,913.65,0.0,913.65
997,465,34,2,298.44,0.0,596.88
998,466,281,1,203.5,0.0,203.5
999,466,140,2,1731.23,0.0,3462.46
1000,466,126,1,292.06,0.0,292.06
1001,467,121,1,75.34,7.53,67.81
1002,468,230,1,718.65,0.0,718.65
1003,468,208,4,325.58,0.0,1302.32
1004,469,107,1,1446.88,72.34,1374.54
1005,469,381,1,25.06,1.25,23.81
1006,470,458,2,285.7,0.0,571.4
1007,471,149,1,406.41,0.0,406.41
1008,471,487,1,326.51,32.65,293.86
1009,471,465,1,104.67,0.0,104.67
1010,472,86,1,161.9,0.0,161.9
1011,472,313,1,548.86,54.89,493.97
1012,473,206,3,59.76,17.93,161.35
1013,474,253,1,555.76,55.58,500.18
1014,474,237,2,1417.77,0.0,2835.54
1015,475,431,1,1014.36,0.0,1014.36
1016,476,115,1,545.08,81.76,463.32
1017,476,460,2,218.49,0.0,436.98
1018,477,158,1,655.65,0.0,655.65
1019,477,313,1,548.86,27.44,521.42
1020,478,490,1,183.23,0.0,183.23
1021,479,287,1,274.76,13.74,261.02
1022,480,10,1,437.16,21.86,415.3
1023,480,109,1,228.13,11.41,216.72
1024,481,445,1,252.8,0.0,252.8
1025,481,215,1,446.74,0.0,446.74
1026,481,350,1,321.01,16.05,304.96
1027,481,329,1,368.94,0.0,368.94
1028,482,411,2,777.6,0.0,1555.2
1029,482,415,2,783.51,0.0,1567.02
1030,482,316,2,1719.47,0.0,3438.94
1031,482,491,1,510.48,0.0,510.48
1032,482,230,1,718.65,0.0,718.65
1033,483,436,2,79.93,0.0,159.86
1034,484,334,2,373.05,0.0,746.1
1035,484,332,1,201.42,0.0,201.42
1036,485,233,2,62.54,18.76,106.32
1037,485,297,1,505.22,75.78,429.44
1038,485,434,1,79.88,0.0,79.88
1039,485,14,1,314.48,0.0,314.48
1040,486,33,1,878.41,0.0,878.41
1041,487,176,1,405.76,0.0,405.76
1042,487,231,1,1464.57,0.0,1464.57
1043,487,37,2,55.66,0.0,111.32
1044,488,350,1,321.01,16.05,304.96
1045,488,178,1,253.12,0.0,253.12
1046,489,126,1,292.06,14.6,277.46
1047,489,309,1,596.2,0.0,596.2
1048,490,404,1,679.99,0.0,679.99
1049,491,287,1,274.76,41.21,233.55
1050,491,310,1,649.12,0.0,649.12
1051,491,265,1,453.67,0.0,453.67
1052,491,177,1,348.62,0.0,348.62
1053,492,180,1,276.98,0.0,276.98
1054,492,50,2,1559.39,155.94,2962.84
1055,493,415,2,783.51,156.7,1410.32
1056,494,395,1,369.71,18.49,351.22
1057,494,442,2,974.22,0.0,1948.44
1058,494,312,3,635.93,0.0,1907.79
1059,495,193,1,25.71,2.57,23.14
1060,495,41,1,413.43,0.0,413.43
1061,496,186,1,580.3,0.0,580.3
1062,497,97,1,168.9,16.89,152.01
1063,497,481,2,836.29,83.63,1588.95
1064,498,175,1,377.52,18.88,358.64
1065,498,45,1,711.16,0.0,711.16
1066,498,62,1,75.78,0.0,75.78
1067,499,427,1,321.59,0.0,321.59
1068,500,8,1,47.63,0.0,47.63
1069,500,498,2,592.38,0.0,1184.76
1070,500,151,2,528.49,0.0,1056.98
1071,500,318,1,701.27,0.0,701.27
1072,501,444,1,674.49,0.0,674.49
1073,501,65,1,283.16,0.0,283.16
1074,502,359,3,1087.37,0.0,3262.11
1075,502,203,1,92.8,0.0,92.8
1076,503,26,1,681.68,0.0,681.68
1077,504,170,1,1955.6,195.56,1760.04
1078,505,485,1,812.13,0.0,812.13
1079,505,476,2,180.12,36.02,324.22
1080,505,429,1,370.95,0.0,370.95
1081,506,126,3,292.06,0.0,876.18
1082,506,222,1,410.97,0.0,410.97
1083,507,447,1,492.31,0.0,492.31
1084,508,1,1,282.39,0.0,282.39
1085,508,236,1,51.08,5.11,45.97
1086,508,20,1,306.9,0.0,306.9
1087,508,126,2,292.06,0.0,584.12
1088,509,210,1,103.27,0.0,103.27
1089,510,497,1,1754.85,0.0,1754.85
1090,510,327,3,1198.73,0.0,3596.19
1091,511,99,2,1704.38,0.0,3408.76
1092,512,100,1,29.6,2.96,26.64
1093,512,453,1,47.17,0.0,47.17
1094,512,157,3,1490.54,447.16,4024.46
1095,512,164,1,345.24,0.0,345.24
1096,513,462,2,110.35,11.04,209.66
1097,513,329,1,368.94,0.0,368.94
1098,514,246,1,202.22,10.11,192.11
1099,514,4,1,577.84,0.0,577.84
1100,515,405,1,307.63,0.0,307.63
1101,515,390,2,353.78,35.38,672.18
1102,516,458,1,285.7,42.85,242.85
1103,516,80,1,1519.77,0.0,1519.77
1104,517,272,1,967.91,0.0,967.91
1105,518,207,1,189.17,9.46,179.71
1106,518,273,3,1772.46,0.0,5317.38
1107,519,59,1,291.63,0.0,291.63
1108,520,287,3,274.76,41.21,783.07
1109,521,318,1,701.27,0.0,701.27
1110,522,130,1,192.21,9.61,182.6
1111,523,30,2,699.23,69.92,1328.54
1112,523,186,1,580.3,87.04,493.26
1113,523,190,1,487.21,0.0,487.21
1114,523,380,2,100.32,20.06,180.58
1115,524,300,2,1196.68,0.0,2393.36
1116,524,217,3,49.19,14.76,132.81
1117,525,88,1,428.09,0.0,428.09
1118,525,216,1,455.68,0.0,455.68
1119,526,457,1,1547.59,0.0,1547.59
1120,526,475,1,542.0,0.0,542.0
1121,527,163,1,791.36,0.0,791.36
1122,527,293,2,381.87,76.37,687.37
1123,527,100,1,29.6,1.48,28.12
1124,528,347,2,915.83,0.0,1831.66
1125,528,126,1,292.06,0.0,292.06
1126,528,432,2,261.85,0.0,523.7
1127,529,449,1,408.17,20.41,387.76
1128,529,428,1,459.27,45.93,413.34
1129,529,126,1,292.06,29.21,262.85
1130,529,250,2,422.96,0.0,845.92
1131,530,133,1,667.4,0.0,667.4
1132,530,471,1,349.02,17.45,331.57
1133,530,182,1,116.56,0.0,116.56
1134,530,400,1,478.07,0.0,478.07
1135,531,223,1,220.63,33.09,187.54
1136,531,500,1,47.16,4.72,42.44
1137,532,60,1,1339.8,66.99,1272.81
1138,532,227,2,910.83,0.0,1821.66
1139,532,261,1,121.02,0.0,121.02
1140,533,141,1,876.47,0.0,876.47
1141,533,91,1,839.33,41.97,797.36
1142,534,45,1,711.16,0.0,711.16
1143,534,188,1,165.39,0.0,165.39
1144,535,375,1,26.0,0.0,26.0
1145,535,48,3,577.21,259.74,1471.89
1146,535,477,2,62.33,6.23,118.43
1147,536,490,2,183.23,0.0,366.46
1148,536,446,1,911.16,136.67,774.49
1149,536,209,2,162.15,0.0,324.3
1150,536,356,1,634.44,0.0,634.44
1151,537,437,1,1380.87,0.0,1380.87
1152,538,239,1,745.29,0.0,745.29
1153,538,214,1,431.53,43.15,388.38
1154,539,247,2,687.69,0.0,1375.38
1155,539,236,1,51.08,0.0,51.08
1156,539,187,1,475.52,0.0,475.52
1157,539,290,3,862.66,0.0,2587.98
1158,540,193,2,25.71,0.0,51.42
1159,540,388,1,182.3,18.23,164.07
1160,541,453,1,47.17,0.0,47.17
1161,541,16,1,228.05,0.0,228.05
1162,541,4,1,577.84,0.0,577.84
1163,542,57,1,1602.32,0.0,1602.32
1164,543,35,1,121.58,6.08,115.5
1165,544,283,1,51.19,0.0,51.19
1166,545,80,1,1519.77,0.0,1519.77
1167,545,309,1,596.2,0.0,596.2
1168,546,279,1,529.9,52.99,476.91
1169,546,20,1,306.9,15.34,291.56
1170,547,59,1,291.63,0.0,291.63
1171,547,25,1,129.08,19.36,109.72
1172,547,354,1,1184.44,177.67,1006.77
1173,547,239,2,745.29,74.53,1416.05
1174,547,384,1,61.77,0.0,61.77
1175,548,102,3,82.07,12.31,233.9
1176,548,352,1,67.19,6.72,60.47
1177,549,140,2,1731.23,346.25,3116.21
1178,549,137,2,138.5,0.0,277.0
1179,550,490,1,183.23,0.0,183.23
1180,550,43,1,214.21,10.71,203.5
1181,550,491,1,510.48,0.0,510.48
1182,551,319,1,335.01,0.0,335.01
1183,552,236,1,51.08,0.0,51.08
1184,552,382,2,19.1,1.91,36.29
1185,553,439,2,55.25,0.0,110.5
1186,553,228,1,199.9,0.0,199.9
1187,553,365,2,491.73,98.35,885.11
1188,553,23,1,218.25,0.0,218.25
1189,553,284,1,131.83,0.0,131.83
1190,554,82,2,263.41,0.0,526.82
1191,554,475,2,542.0,54.2,1029.8
1192,555,36,2,477.42,0.0,954.84
1193,555,170,3,1955.6,586.68,5280.12
1194,555,392,1,719.62,0.0,719.62
1195,555,282,1,529.29,0.0,529.29
1196,555,431,1,1014.36,0.0,1014.36
1197,556,447,1,492.31,0.0,492.31
1198,556,429,1,370.95,0.0,370.95
1199,557,73,2,230.9,0.0,461.8
1200,558,283,1,51.19,0.0,51.19
1201,558,79,1,269.07,0.0,269.07
1202,558,72,2,1056.29,0.0,2112.58
1203,559,405,1,307.63,46.14,261.49
1204,560,154,1,220.64,0.0,220.64
1205,560,27,1,314.18,0.0,314.18
1206,561,325,1,98.85,4.94,93.91
1207,561,259,1,559.91,0.0,559.91
1208,562,129,1,328.67,0.0,328.67
1209,563,283,1,51.19,2.56,48.63
1210,563,299,3,2047.37,307.11,5835.0
1211,563,490,1,183.23,0.0,183.23
1212,564,125,1,100.74,0.0,100.74
1213,564,480,3,553.88,0.0,1661.64
1214,565,294,2,473.49,47.35,899.63
1215,565,426,1,1142.36,0.0,1142.36
1216,566,275,1,1081.83,0.0,1081.83
1217,566,43,1,214.21,21.42,192.79
1218,567,191,1,445.19,0.0,445.19
1219,567,142,1,331.53,0.0,331.53
1220,567,322,1,640.61,0.0,640.61
1221,568,390,1,353.78,53.07,300.71
1222,569,217,2,49.19,9.84,88.54
1223,570,432,2,261.85,0.0,523.7
1224,571,194,2,128.74,0.0,257.48
1225,571,14,1,314.48,0.0,314.48
1226,571,430,1,208.64,0.0,208.64
1227,571,489,1,271.04,0.0,271.04
1228,572,245,1,1422.66,0.0,1422.66
1229,572,3,1,366.35,0.0,366.35
1230,573,81,1,332.29,16.61,315.68
1231,573,450,2,246.75,0.0,493.5
1232,573,392,1,719.62,35.98,683.64
1233,573,106,4,721.04,432.62,2451.54
1234,574,293,1,381.87,0.0,381.87
1235,574,471,1,349.02,0.0,349.02
1236,575,49,2,470.49,47.05,893.93
1237,575,481,1,836.29,0.0,836.29
1238,575,460,1,218.49,10.92,207.57
1239,575,437,1,1380.87,138.09,1242.78
1240,576,406,2,528.99,0.0,1057.98
1241,576,483,2,207.38,0.0,414.76
1242,576,493,1,1098.62,0.0,1098.62
1243,577,397,2,445.78,0.0,891.56
1244,577,282,1,529.29,0.0,529.29
1245,578,224,1,483.98,0.0,483.98
1246,579,37,1,55.66,0.0,55.66
1247,579,261,1,121.02,0.0,121.02
1248,579,226,3,97.15,0.0,291.45
1249,579,161,1,663.48,0.0,663.48
1250,580,80,1,1519.77,0.0,1519.77
1251,580,246,2,202.22,20.22,384.22
1252,580,143,1,597.99,89.7,508.29
1253,580,282,1,529.29,0.0,529.29
1254,580,187,2,475.52,0.0,951.04
1255,581,150,1,98.25,0.0,98.25
1256,581,136,1,1747.63,262.14,1485.49
1257,581,204,1,974.33,48.72,925.61
1258,582,406,2,528.99,0.0,1057.98
1259,582,348,1,1722.2,0.0,1722.2
1260,582,453,1,47.17,0.0,47.17
1261,583,488,1,858.44,0.0,858.44
1262,584,170,3,1955.6,880.02,4986.78
1263,584,391,1,777.17,0.0,777.17
1264,584,491,1,510.48,25.52,484.96
1265,585,147,1,278.34,0.0,278.34
1266,585,132,1,1037.63,155.64,881.99
1267,585,336,1,128.31,0.0,128.31
1268,585,482,1,426.62,0.0,426.62
1269,585,69,1,966.66,0.0,966.66
1270,586,424,1,621.42,0.0,621.42
1271,586,352,1,67.19,0.0,67.19
1272,586,465,1,104.67,5.23,99.44
1273,586,357,1,588.86,88.33,500.53
1274,587,250,1,422.96,63.44,359.52
1275,587,61,1,706.83,0.0,706.83
1276,587,91,2,839.33,0.0,1678.66
1277,587,248,1,1578.51,157.85,1420.66
1278,588,237,1,1417.77,212.67,1205.1
1279,588,135,1,105.47,0.0,105.47
1280,589,108,1,382.1,57.32,324.78
1281,589,444,1,674.49,33.72,640.77
1282,589,303,1,73.91,0.0,73.91
1283,590,17,1,196.14,9.81,186.33
1284,590,89,3,562.53,0.0,1687.59
1285,590,241,3,151.78,22.77,432.57
1286,591,494,1,399.07,0.0,399.07
1287,592,350,1,321.01,0.0,321.01
1288,592,235,4,93.71,0.0,374.84
1289,593,432,1,261.85,13.09,248.76
1290,593,117,1,505.13,0.0,505.13
1291,593,226,1,97.15,0.0,97.15
1292,593,23,1,218.25,21.83,196.42
1293,593,203,1,92.8,4.64,88.16
1294,594,273,1,1772.46,0.0,1772.46
1295,594,103,1,830.74,0.0,830.74
1296,595,218,1,177.67,8.88,168.79
1297,596,403,2,53.13,0.0,106.26
1298,596,319,1,335.01,0.0,335.01
1299,596,241,4,151.78,0.0,607.12
1300,597,493,1,1098.62,0.0,1098.62
1301,597,327,1,1198.73,0.0,1198.73
1302,597,403,1,53.13,0.0,53.13
1303,598,415,1,783.51,0.0,783.51
1304,599,492,1,440.69,44.07,396.62
1305,600,63,1,402.03,0.0,402.03
1306,601,150,1,98.25,0.0,98.25
1307,602,430,1,208.64,0.0,208.64
1308,602,255,2,715.76,71.58,1359.94
1309,603,453,2,47.17,4.72,89.62
1310,603,353,1,202.79,0.0,202.79
1311,603,169,1,28.08,0.0,28.08
1312,603,148,2,860.35,0.0,1720.7
1313,604,399,3,186.88,28.03,532.61
1314,605,390,1,353.78,17.69,336.09
1315,605,330,1,326.09,0.0,326.09
1316,606,127,1,1365.53,68.28,1297.25
1317,606,52,1,126.48,12.65,113.83
1318,606,250,1,422.96,0.0,422.96
1319,606,42,1,225.27,0.0,225.27
1320,607,416,1,561.22,28.06,533.16
1321,608,466,1,178.96,0.0,178.96
1322,609,37,1,55.66,2.78,52.88
1323,609,35,3,121.58,0.0,364.74
1324,609,376,1,453.69,0.0,453.69
1325,610,92,1,418.4,20.92,397.48
1326,611,58,3,213.07,0.0,639.21
1327,611,482,1,426.62,0.0,426.62
1328,611,155,1,207.08,0.0,207.08
1329,611,477,1,62.33,0.0,62.33
1330,612,310,1,649.12,64.91,584.21
1331,612,403,1,53.13,2.66,50.47
1332,612,339,3,140.77,42.23,380.08
1333,612,439,1,55.25,0.0,55.25
1334,613,140,1,1731.23,0.0,1731.23
1335,613,7,3,47.92,0.0,143.76
1336,614,186,1,580.3,0.0,580.3
1337,614,143,1,597.99,0.0,597.99
1338,615,483,2,207.38,20.74,394.02
1339,615,438,1,28.2,0.0,28.2
1340,615,31,2,410.35,41.04,779.66
1341,615,3,1,366.35,0.0,366.35
1342,615,405,1,307.63,0.0,307.63
1343,616,164,1,345.24,0.0,345.24
1344,616,113,2,199.75,19.98,379.52
1345,617,479,1,964.6,0.0,964.6
1346,617,434,1,79.88,0.0,79.88
1347,617,272,1,967.91,0.0,967.91
1348,618,113,2,199.75,0.0,399.5
1349,618,484,1,69.16,6.92,62.24
1350,618,259,1,559.91,0.0,559.91
1351,618,465,2,104.67,0.0,209.34
1352,618,210,1,103.27,0.0,103.27
1353,619,298,2,1913.81,0.0,3827.62
1354,620,500,3,47.16,0.0,141.48
1355,621,146,1,403.2,0.0,403.2
