id_pedido,id_cliente,data_pedido,canal_venda,status_pedido,valor_frete,desconto_pedido,valor_total
359,992,2025-04-01 09:12:18,Marketplace,Concluido,27.57,20.0,281.18
360,4143,2025-05-21 21:12:43,Site,Concluido,3.83,5.0,1413.34
361,4365,2025-06-03 03:29:28,App,Cancelado,0.4,0.0,2096.4
362,4466,2025-07-24 22:27:15,App,Concluido,15.57,0.0,2038.94
363,636,2024-11-01 09:23:53,Marketplace,Concluido,0.0,0.0,1226.17
364,1694,2024-05-18 21:21:15,Site,Concluido,34.87,0.0,900.82
365,1683,2025-08-01 12:42:46,App,Concluido,0.0,0.0,197.91
366,4753,2024-01-25 01:36:54,App,Concluido,7.06,15.0,191.96
367,120,2024-12-09 23:49:57,Site,Concluido,31.48,0.0,775.81
368,831,2024-02-07 22:12:55,App,Concluido,28.97,10.0,790.91
369,3676,2024-07-24 15:53:30,Site,Concluido,28.61,0.0,3984.73
370,1370,2025-10-14 22:14:55,Site,Concluido,6.89,0.0,2439.8
371,741,2024-07-02 19:29:46,Site,Cancelado,0.0,0.0,3192.71
372,117,2025-10-15 18:43:17,Site,Concluido,8.86,0.0,1821.5
373,2839,2024-07-11 06:53:44,Site,Concluido,0.0,10.0,1509.77
374,1151,2025-05-26 16:39:16,Site,Concluido,0.0,10.0,2392.75
375,1932,2025-05-29 09:52:26,App,Concluido,27.57,0.0,2086.02
376,1013,2025-02-03 17:52:34,Site,Em processamento,0.0,0.0,708.03
377,1665,2025-11-03 16:19:11,Marketplace,Concluido,31.17,0.0,627.1
378,1082,2024-03-08 20:56:52,Site,Concluido,3.16,0.0,784.1
379,4730,2025-05-28 06:32:51,App,Concluido,34.61,0.0,1633.62
380,513,2025-03-24 01:04:18,Site,Concluido,33.6,0.0,1230.81
381,2850,2024-03-06 08:45:20,App,Concluido,13.5,20.0,2136.75
382,560,2024-09-10 06:38:47,Site,Concluido,30.45,0.0,1025.61
383,3673,2025-11-10 02:45:18,App,Concluido,29.41,20.0,301.04
384,4584,2025-01-01 07:18:27,Site,Concluido,22.43,0.0,1833.37
385,4993,2025-09-03 06:42:03,App,Concluido,0.0,0.0,1386.84
386,3344,2024-10-07 23:36:27,Site,Concluido,31.42,0.0,696.98
387,4071,2024-09-15 23:36:19,Site,Concluido,22.65,5.0,3633.44
388,4800,2025-06-09 12:34:56,Site,Concluido,23.32,30.0,485.5
389,1471,2024-08-21 08:40:59,Site,Concluido,6.99,25.0,545.2
390,581,2024-05-08 01:04:21,App,Concluido,16.57,0.0,1416.11
391,2295,2025-02-28 21:08:39,Site,Concluido,0.88,0.0,986.37
392,3148,2024-06-03 04:15:41,App,Concluido,4.56,0.0,1788.88
393,4250,2024-01-27 22:42:05,App,Concluido,25.97,0.0,8273.6
394,1680,2024-05-11 14:19:09,App,Concluido,21.22,0.0,3236.34
395,3507,2024-11-11 03:46:36,App,Concluido,16.24,20.0,288.3
396,2745,2025-02-07 01:32:57,App,Concluido,4.56,20.0,2334.32
397,3357,2024-04-29 12:58:28,App,Concluido,28.33,0.0,1807.58
398,4046,2024-10-18 08:55:59,Marketplace,Concluido,10.32,0.0,2190.94
399,1244,2024-12-18 18:36:56,App,Concluido,27.91,20.0,2673.57
400,3119,2024-09-01 20:05:44,Site,Concluido,30.39,0.0,643.8
401,2142,2024-07-23 03:16:30,Site,Concluido,0.0,0.0,260.64
402,3060,2025-04-16 08:11:38,Site,Concluido,16.03,0.0,229.1
403,4549,2024-04-12 08:15:43,Marketplace,Cancelado,12.71,0.0,1318.93
404,2960,2025-11-19 06:11:29,Marketplace,Cancelado,21.08,10.0,2039.8
405,2266,2024-01-26 16:44:36,Site,Concluido,15.04,0.0,808.74
406,2480,2024-02-26 20:59:02,Marketplace,Concluido,17.94,0.0,2164.56
407,4647,2025-09-24 10:40:54,Site,Cancelado,30.81,15.0,823.11
408,1636,2025-03-12 21:20:41,Site,Concluido,4.39,20.0,1741.21
409,1758,2025-04-18 23:45:06,App,Concluido,0.02,5.0,182.01
410,4453,2025-04-02 18:47:34,App,Em processamento,0.0,0.0,276.05
411,2071,2024-08-30 01:52:38,App,Concluido,30.86,0.0,421.81
412,2850,2025-03-31 00:24:19,Marketplace,Concluido,5.58,0.0,2458.91
413,3252,2024-03-09 18:20:58,App,Concluido,0.0,5.0,1969.85
414,3731,2025-09-29 00:32:54,Site,Concluido,11.13,5.0,98.93
415,2490,2025-09-21 13:00:07,Site,Concluido,5.22,15.0,288.66
416,1632,2025-07-08 21:10:58,Marketplace,Concluido,23.57,0.0,4151.75
417,2817,2025-08-30 23:27:45,Site,Concluido,34.5,5.0,59.1
418,1016,2024-02-03 22:48:59,App,Concluido,13.24,10.0,1048.16
419,1349,2025-12-07 23:39:55,App,Concluido,34.8,0.0,253.03
420,4612,2025-02-20 03:09:10,Site,Concluido,12.47,0.0,1845.16
421,3088,2025-11-01 20:51:28,Marketplace,Concluido,25.34,0.0,100.68
422,2840,2024-03-23 10:56:57,Site,Concluido,15.64,10.0,765.03
423,336,2024-04-21 08:59:37,Marketplace,Concluido,7.72,20.0,2319.78
424,4593,2024-05-02 20:48:40,App,Concluido,1.05,0.0,2138.82
425,896,2025-05-24 22:54:28,App,Concluido,8.96,30.0,4051.86
426,3547,2024-01-12 17:39:29,Site,Concluido,28.86,30.0,233.27
427,852,2025-03-27 15:18:14,Site,Concluido,9.8,0.0,3055.45
428,1688,2025-05-08 22:22:00,Marketplace,Concluido,0.0,5.0,2082.42
429,1932,2024-04-07 22:55:40,Marketplace,Concluido,28.47,0.0,2247.14
430,3747,2024-12-21 19:45:38,Marketplace,Concluido,27.1,5.0,2809.03
431,2428,2025-08-02 06:56:35,App,Concluido,21.19,20.0,978.32
432,1569,2024-07-03 03:59:58,Marketplace,Concluido,6.17,10.0,451.93
433,4001,2024-03-05 06:21:05,App,Concluido,15.45,0.0,685.18
434,2739,2024-08-31 09:51:15,Marketplace,Concluido,27.89,30.0,725.85
435,3499,2024-10-05 17:11:48,Marketplace,Concluido,8.4,20.0,6989.16
436,3914,2025-11-20 16:37:02,Marketplace,Concluido,25.67,0.0,141.15
437,1067,2024-04-19 07:51:47,App,Concluido,33.42,10.0,622.09
438,4381,2025-01-29 01:25:10,Marketplace,Concluido,33.96,0.0,2051.44
439,2445,2025-04-02 04:43:49,Marketplace,Concluido,24.11,0.0,2362.21
440,4108,2024-07-03 19:13:12,App,Concluido,19.25,0.0,145.73
441,3374,2024-10-31 03:00:58,Site,Concluido,24.04,0.0,1813.17
442,3970,2024-08-29 15:08:12,Site,Concluido,19.8,5.0,233.05
443,2547,2024-08-31 16:36:14,App,Cancelado,33.99,0.0,2938.7
444,754,2025-10-09 13:07:40,Site,Concluido,34.78,0.0,2782.63
445,2083,2024-12-30 16:11:56,App,Concluido,0.6,10.0,368.77
446,2775,2024-06-12 10:01:07,Site,Concluido,0.0,5.0,2860.73
447,2897,2024-09-01 06:27:38,Site,Concluido,0.0,5.0,1670.22
448,4186,2025-10-16 15:06:22,App,Concluido,12.75,0.0,1728.53
449,776,2024-01-05 07:47:04,Site,Concluido,11.14,0.0,1564.34
450,1626,2025-07-18 03:42:40,Site,Cancelado,11.12,0.0,3375.82
451,3070,2024-02-24 02:18:19,App,Concluido,15.17,0.0,712.41
452,418,2025-11-22 16:34:13,Marketplace,Concluido,27.39,15.0,986.72
453,115,2025-05-31 22:41:42,Site,Em processamento,34.09,0.0,1499.92
454,617,2024-07-05 15:00:08,Site,Concluido,18.01,0.0,3207.09
455,3975,2025-03-01 11:55:11,Site,Concluido,0.0,20.0,234.15
456,3268,2025-04-17 19:40:32,App,Concluido,30.3,0.0,2159.76
457,826,2024-02-03 01:23:54,Site,Concluido,29.28,0.0,2073.06
458,1517,2024-10-31 21:30:19,Site,Em processamento,32.79,0.0,443.24
459,3147,2024-02-11 11:55:07,App,Concluido,20.22,0.0,205.18
460,413,2025-06-16 16:51:56,App,Concluido,25.62,0.0,4433.18
461,729,2024-04-28 00:39:28,App,Concluido,17.79,25.0,552.7
462,3349,2024-06-10 22:18:25,App,Concluido,11.63,0.0,961.1
463,2809,2024-01-28 16:45:41,Site,Concluido,0.0,0.0,1658.15
464,676,2024-01-13 01:30:18,App,Concluido,3.84,25.0,2146.79
465,3466,2025-03-16 22:50:39,Site,Concluido,2.86,15.0,1498.39
466,2505,2025-08-17 16:59:10,Site,Concluido,8.28,10.0,3956.3
467,2968,2024-08-16 21:03:25,Site,Concluido,9.49,0.0,77.3
468,2787,2025-07-21 17:57:09,App,Concluido,18.75,0.0,2039.72
469,1123,2024-07-31 18:32:49,Marketplace,Concluido,0.3,0.0,1398.65
470,4080,2024-12-31 08:03:40,Site,Concluido,21.43,5.0,587.83
471,1572,2024-02-20 07:43:33,App,Concluido,0.12,0.0,805.06
472,2144,2024-11-28 22:59:34,Site,Concluido,0.2,0.0,656.07
473,1688,2025-09-12 01:54:29,Site,Concluido,6.21,20.0,147.56
474,4133,2024-05-27 22:14:25,Site,Concluido,0.0,15.0,3320.72
475,3852,2025-03-17 10:00:36,App,Concluido,11.26,10.0,1015.62
476,3441,2024-11-14 14:04:25,Site,Concluido,23.2,0.0,923.5
477,3767,2024-09-19 14:26:22,App,Concluido,0.0,5.0,1172.07
478,2327,2024-10-03 04:40:28,App,Concluido,30.05,0.0,213.28
479,2915,2024-01-04 02:22:23,Site,Concluido,28.52,10.0,279.54
480,4969,2024-01-26 10:05:33,Site,Concluido,18.26,5.0,645.28
481,3953,2025-10-07 18:50:45,App,Concluido,17.3,0.0,1390.74
482,596,2025-05-14 12:57:49,Marketplace,Concluido,24.51,0.0,7814.8
483,729,2025-01-14 04:14:15,App,Concluido,2.15,10.0,152.01
484,1366,2025-04-17 16:19:04,Site,Concluido,1.69,0.0,949.21
485,4493,2025-01-02 05:06:28,App,Concluido,0.53,10.0,920.65
486,699,2024-11-15 00:59:57,App,Concluido,18.96,0.0,897.37
487,396,2024-01-23 21:09:31,Site,Concluido,14.64,15.0,1981.29
488,4172,2025-07-29 01:39:02,App,Concluido,33.33,0.0,591.41
489,4361,2024-04-25 21:06:11,Site,Concluido,32.47,30.0,876.13
490,2503,2024-12-06 03:52:25,Site,Concluido,1.51,0.0,681.5
491,1820,2025-03-25 19:02:03,App,Concluido,0.0,0.0,1684.96
492,718,2025-06-26 17:39:32,App,Concluido,0.0,10.0,3229.82
493,2783,2024-11-27 11:19:44,App,Concluido,6.41,15.0,1401.73
494,4947,2024-06-17 23:01:48,Site,Concluido,19.88,20.0,4207.33
495,3578,2024-12-09 03:34:39,App,Concluido,20.94,0.0,457.51
496,144,2025-09-05 01:09:37,Site,Concluido,26.55,0.0,606.85
497,4981,2025-03-03 07:39:20,Marketplace,Concluido,22.83,25.0,1738.79
498,3141,2025-03-12 11:24:41,Site,Concluido,28.91,0.0,1174.49
499,4492,2024-02-29 23:17:06,App,Concluido,10.95,0.0,332.54
500,2939,2025-02-07 17:45:15,Site,Concluido,7.64,0.0,2998.28
501,3637,2025-12-27 05:55:22,Site,Concluido,2.47,10.0,950.12
502,3223,2025-07-20 20:49:35,Site,Concluido,20.01,0.0,3374.92
503,1168,2024-01-15 10:50:03,Site,Concluido,33.57,25.0,690.25
504,2617,2025-10-18 11:27:11,Marketplace,Concluido,31.36,5.0,1786.4
505,1063,2024-07-27 01:07:45,Site,Concluido,17.08,20.0,1504.38
506,2157,2025-07-02 15:28:49,Site,Concluido,31.15,0.0,1318.3
507,2983,2025-01-30 23:33:49,App,Concluido,34.33,0.0,526.64
508,3295,2025-03-03 23:20:05,Marketplace,Concluido,0.0,0.0,1219.38
509,4730,2024-12-19 16:02:01,App,Concluido,0.0,0.0,103.27
510,1157,2024-12-08 15:01:41,Marketplace,Concluido,14.0,0.0,5365.04
511,733,2024-08-22 03:27:00,Site,Cancelado,16.56,0.0,3425.32
512,4331,2025-04-21 21:42:36,Site,Concluido,25.01,0.0,4468.52
513,4847,2025-07-22 07:50:46,Site,Concluido,26.64,0.0,605.24
514,954,2024-08-07 03:25:14,App,Concluido,27.25,0.0,797.2
515,2540,2025-03-01 13:43:59,App,Concluido,26.17,20.0,985.98
516,3325,2024-10-03 19:55:43,Site,Concluido,8.25,0.0,1770.87
517,3302,2024-11-08 21:06:38,App,Concluido,33.05,5.0,995.96
518,1543,2025-10-25 10:10:40,Marketplace,Concluido,18.8,10.0,5505.89
519,1192,2024-12-01 00:29:29,App,Concluido,12.25,0.0,303.88
520,2994,2025-11-19 14:02:01,App,Concluido,3.72,0.0,786.79
521,2682,2024-02-15 07:28:17,Site,Concluido,14.56,0.0,715.83
522,1218,2025-01-24 15:52:43,App,Concluido,20.59,30.0,173.19
523,1541,2024-02-20 03:13:06,Site,Cancelado,27.63,0.0,2517.22
524,3237,2025-05-20 00:19:16,Site,Concluido,11.36,0.0,2537.53
525,2387,2025-03-26 11:09:01,Marketplace,Concluido,31.45,10.0,905.22
526,3720,2025-12-18 04:36:10,App,Cancelado,30.1,0.0,2119.69
527,1389,2025-07-31 22:55:42,Marketplace,Concluido,29.84,15.0,1521.69
528,1857,2024-08-02 16:01:15,Marketplace,Concluido,33.95,0.0,2681.37
529,1366,2025-06-27 10:33:39,Marketplace,Concluido,29.66,0.0,1939.53
530,500,2025-03-09 05:47:35,Site,Concluido,16.11,10.0,1599.71
531,1681,2025-04-30 20:57:46,Site,Concluido,28.07,0.0,258.05
532,511,2024-06-20 14:36:21,Marketplace,Cancelado,23.46,10.0,3228.95
533,4313,2024-06-05 23:42:48,Site,Concluido,4.83,10.0,1668.66
534,1325,2025-02-23 13:57:03,Site,Cancelado,4.97,15.0,866.52
535,1156,2024-08-14 13:31:45,App,Concluido,22.21,20.0,1618.53
536,1828,2025-11-09 05:39:19,App,Concluido,10.01,0.0,2109.7
537,3142,2024-12-18 12:03:55,Site,Concluido,23.67,10.0,1394.54
538,3487,2024-11-12 11:44:20,Marketplace,Cancelado,26.22,0.0,1159.89
539,1811,2025-10-05 07:00:41,Marketplace,Concluido,33.21,0.0,4523.17
540,2924,2024-07-06 20:26:13,App,Concluido,0.6,20.0,196.09
541,2215,2024-01-06 13:22:42,Site,Concluido,2.22,5.0,850.28
542,4187,2025-06-22 10:33:50,Site,Concluido,11.02,0.0,1613.34
543,714,2024-04-02 21:05:43,Site,Concluido,28.92,20.0,124.42
544,3603,2025-12-23 01:21:33,App,Cancelado,25.3,25.6,50.89
545,4135,2025-10-13 07:26:57,App,Concluido,0.0,25.0,2090.97
546,3523,2024-03-20 22:40:15,Site,Cancelado,21.94,0.0,790.41
547,4269,2024-06-05 19:59:08,Marketplace,Concluido,33.11,0.0,2919.05
548,4749,2024-12-23 04:26:40,App,Concluido,29.88,0.0,324.25
549,4850,2024-12-24 09:38:50,Site,Concluido,7.62,20.0,3380.83
550,1244,2025-03-29 06:32:59,Site,Concluido,13.24,0.0,910.45
551,3710,2025-08-10 07:57:52,Marketplace,Concluido,13.96,0.0,348.97
552,1082,2024-09-24 14:22:31,Site,Concluido,22.94,15.0,95.31
553,456,2024-07-29 15:32:49,Site,Concluido,24.16,0.0,1569.75
554,4925,2025-10-10 11:46:20,App,Concluido,9.41,5.0,1561.03
555,895,2025-09-23 20:53:16,Site,Concluido,23.25,0.0,8521.48
556,1385,2025-06-08 07:34:12,Marketplace,Em processamento,4.56,0.0,867.82
557,1959,2024-03-14 13:12:33,App,Concluido,10.7,0.0,472.5
558,3073,2024-03-17 17:23:06,Site,Concluido,7.71,0.0,2440.55
559,1997,2024-12-25 15:40:51,App,Concluido,33.16,0.0,294.65
560,4286,2025-07-20 07:27:20,Site,Concluido,20.12,0.0,554.94
561,505,2025-06-28 06:27:45,Site,Concluido,20.16,0.0,673.98
562,1215,2025-04-02 18:29:32,App,Concluido,0.0,0.0,328.67
563,1532,2025-05-04 12:54:59,Site,Concluido,19.76,10.0,6076.62
564,3441,2025-09-16 17:35:27,Marketplace,Concluido,4.06,25.0,1741.44
565,824,2025-01-26 14:52:44,App,Concluido,4.69,10.0,2036.68
566,929,2024-03-03 08:05:13,Site,Concluido,30.17,25.0,1279.79
567,134,2025-11-22 11:30:28,Site,Concluido,9.6,15.0,1411.93
568,2106,2025-03-18 22:02:01,App,Concluido,13.33,0.0,314.04
569,3628,2025-05-22 13:13:50,Site,Concluido,16.39,10.0,94.93
570,4781,2024-03-10 02:43:40,Site,Concluido,0.19,0.0,523.89
571,1853,2024-08-20 20:21:45,App,Concluido,0.0,0.0,1051.64
572,4911,2024-04-22 18:09:24,Site,Concluido,18.23,0.0,1807.24
573,4176,2025-09-08 04:54:35,Site,Concluido,1.96,5.0,3941.32
574,2934,2025-09-06 04:30:03,Site,Cancelado,25.78,0.0,756.67
575,3285,2024-05-16 13:06:12,Site,Concluido,13.24,0.0,3193.81
576,4299,2025-04-21 20:10:36,Site,Concluido,0.0,0.0,2571.36
577,2812,2025-02-14 11:14:49,Marketplace,Cancelado,8.87,0.0,1429.72
578,1251,2024-01-17 12:21:45,App,Concluido,9.67,5.0,488.65
579,3513,2024-09-25 23:30:39,App,Concluido,0.0,0.0,1131.61
580,1257,2024-11-30 04:26:41,App,Concluido,10.39,20.0,3883.0
581,3377,2024-06-11 08:36:23,Site,Concluido,23.42,5.0,2527.77
582,3487,2025-01-08 02:47:54,Marketplace,Concluido,24.01,0.0,2851.36
583,3585,2024-09-12 08:29:24,Site,Concluido,29.15,0.0,887.59
584,1397,2025-06-04 01:39:01,Marketplace,Concluido,33.95,10.0,6272.86
585,3638,2024-09-15 00:53:27,Site,Concluido,19.87,0.0,2701.79
586,3331,2025-02-06 00:56:55,Site,Concluido,19.16,15.0,1292.74
587,2704,2024-12-26 21:05:16,Marketplace,Concluido,0.0,10.0,4155.67
588,471,2024-04-14 06:24:28,Site,Concluido,0.0,0.0,1310.57
589,1354,2025-09-24 10:40:12,Site,Concluido,30.54,5.0,1065.0
590,2784,2025-10-11 12:55:21,Site,Concluido,6.93,0.0,2313.42
591,2832,2024-09-17 19:04:30,App,Concluido,15.97,20.0,395.04
592,358,2025-07-18 21:00:06,Site,Concluido,28.43,0.0,724.28
593,3020,2024-10-14 11:40:30,App,Concluido,2.28,30.0,1107.9
594,668,2025-03-11 11:53:50,Site,Concluido,27.85,0.0,2631.05
595,4469,2024-11-19 01:43:51,Site,Concluido,33.61,0.0,202.4
596,1146,2025-04-07 10:01:29,Site,Concluido,0.0,5.0,1043.39
597,4186,2025-09-30 12:04:58,App,Concluido,10.09,20.0,2340.57
598,3720,2025-04-18 02:54:14,Site,Concluido,30.25,0.0,813.76
599,2746,2024-05-11 09:56:25,Marketplace,Concluido,0.0,5.0,391.62
600,540,2025-06-29 05:48:21,Site,Concluido,12.29,0.0,414.32
601,2780,2025-11-12 08:18:12,App,Concluido,5.13,0.0,103.38
602,4965,2025-09-20 08:58:44,Site,Concluido,24.44,30.0,1563.02
603,4137,2025-05-21 05:15:10,App,Concluido,33.65,0.0,2074.84
604,4836,2025-08-07 04:48:39,Site,Concluido,19.15,0.0,551.76
605,3776,2024-04-10 07:47:12,Site,Concluido,29.52,5.0,686.7
606,2509,2025-05-26 06:28:17,Marketplace,Concluido,3.0,20.0,2042.31
607,2780,2024-04-18 03:13:52,App,Concluido,19.02,0.0,552.18
608,925,2025-05-08 21:09:48,App,Concluido,33.62,0.0,212.58
609,2957,2024-04-05 14:21:45,App,Cancelado,25.96,0.0,897.27
610,1582,2025-04-23 09:48:54,Site,Concluido,1.43,0.0,398.91
611,3325,2024-12-23 22:25:32,Marketplace,Em processamento,8.33,0.0,1343.57
612,4486,2024-06-15 16:50:00,Site,Concluido,23.97,0.0,1093.98
613,256,2024-01-10 11:47:02,App,Concluido,34.7,20.0,1889.69
614,4805,2024-01-14 13:31:52,Site,Concluido,28.25,15.0,1191.54
615,1839,2025-12-14 07:37:07,App,Concluido,0.0,15.0,1860.86
616,1945,2024-07-01 22:28:22,App,Concluido,34.95,0.0,759.71
617,10,2025-08-29 20:08:59,Site,Concluido,6.96,0.0,2019.35
618,2872,2025-12-31 00:34:17,Site,Concluido,9.43,10.0,1333.69
619,798,2024-01-02 06:14:39,Site,Em processamento,19.48,0.0,3847.1
620,4973,2025-10-26 07:50:33,Site,Concluido,9.77,30.0,121.25
621,1016,2024-04-22 01:23:50,App,Concluido,14.12,0.0,417.32
622,1825,2025-05-06 23:56:41,App,Concluido,0.0,0.0,196.95
623,4470,2024-08-22 09:54:33,App,Concluido,16.69,0.0,476.96
624,3137,2025-03-30 20:21:53,Site,Concluido,0.0,15.0,1763.88
625,2194,2024-09-22 08:04:55,Marketplace,Concluido,0.0,0.0,559.91
626,224,2024-06-07 05:35:09,App,Concluido,32.2,0.0,809.8
627,4949,2025-01-09 17:24:33,Site,Concluido,20.77,0.0,594.94
628,4159,2024-06-30 16:25:36,App,Concluido,31.0,0.0,2967.53
629,3926,2025-09-28 23:00:32,Site,Concluido,19.89,5.0,639.36
630,4785,2025-12-08 10:38:40,App,Concluido,16.12,0.0,2854.2
631,4001,2025-09-28 09:24:37,App,Concluido,14.57,0.0,2961.23
632,1634,2024-06-23 20:49:40,Site,Concluido,18.2,0.0,923.34
633,2153,2025-06-06 01:23:27,Site,Concluido,0.0,0.0,1809.53
634,511,2025-04-22 03:37:42,App,Concluido,0.0,10.0,3288.07
635,385,2024-11-14 01:19:10,Marketplace,Cancelado,18.19,0.0,2837.34
636,405,2025-06-23 03:33:06,Site,Concluido,23.97,0.0,286.56
637,4614,2025-12-19 09:40:36,Site,Concluido,4.81,10.0,861.02
638,4572,2024-07-12 11:51:29,App,Concluido,0.0,30.0,2282.26
639,2001,2025-05-27 02:11:06,App,Concluido,30.35,0.0,215.46
640,2757,2025-01-29 20:31:43,App,Concluido,7.19,0.0,54.36
641,1669,2024-09-19 16:56:56,App,Concluido,24.16,0.0,2869.69
642,1461,2024-03-08 07:42:00,App,Concluido,11.45,15.0,360.24
643,3637,2025-12-04 23:33:39,Site,Concluido,0.0,0.0,964.79
644,2725,2025-10-17 16:43:29,Site,Concluido,27.23,5.0,387.41
645,4810,2024-12-15 18:33:45,App,Concluido,5.97,15.0,871.42
646,4179,2024-02-14 12:05:11,Marketplace,Concluido,19.46,10.0,4825.31
647,2049,2025-03-07 23:43:47,Site,Concluido,6.48,20.0,1306.82
648,4147,2024-12-10 04:45:08,Marketplace,Concluido,0.0,5.0,1827.74
649,4781,2024-07-12 00:13:17,Marketplace,Concluido,24.27,5.0,781.81
650,717,2025-03-29 07:05:05,App,Concluido,20.84,0.0,589.48
651,4545,2025-07-11 22:44:45,Marketplace,Concluido,4.32,0.0,514.06
652,4977,2024-12-19 10:28:29,App,Concluido,18.46,30.0,842.76
653,4584,2024-10-06 15:33:41,Site,Concluido,17.37,0.0,842.91
654,1824,2024-12-15 21:53:04,App,Concluido,28.76,0.0,510.27
655,2082,2025-10-10 16:35:07,Marketplace,Concluido,33.5,0.0,1473.88
656,3420,2024-11-07 07:49:27,Marketplace,Concluido,0.0,15.0,3591.82
657,1575,2025-08-02 06:14:34,Marketplace,Concluido,15.18,0.0,103.88
658,250,2025-08-17 16:24:32,Site,Concluido,0.0,0.0,1750.58
659,674,2024-11-19 03:06:44,App,Concluido,12.45,10.0,841.72
660,4534,2024-05-29 16:47:52,Site,Concluido,2.31,15.0,99.6
661,2166,2025-02-01 12:29:32,App,Concluido,20.05,20.0,3031.7
662,771,2024-05-23 16:28:32,Site,Concluido,9.06,5.0,617.52
663,3963,2025-02-25 19:43:05,Site,Concluido,17.14,0.0,1524.59
664,4364,2025-12-09 05:32:38,Marketplace,Concluido,3.88,5.0,1668.49
665,1985,2024-01-06 21:24:54,Marketplace,Em processamento,18.99,0.0,5360.12
666,1078,2024-02-12 21:02:04,Site,Concluido,5.97,0.0,2441.65
667,236,2025-04-02 17:08:36,App,Concluido,32.09,0.0,1485.11
668,389,2025-03-19 06:46:59,App,Concluido,1.54,0.0,700.77
669,3038,2025-05-29 02:56:56,Marketplace,Concluido,12.31,0.0,1479.95
670,4859,2024-09-13 19:17:08,App,Concluido,7.7,10.0,1568.11
671,1849,2024-07-03 11:38:20,App,Concluido,30.6,0.0,2733.94
672,4720,2024-09-02 15:59:28,Marketplace,Concluido,0.0,5.0,1405.67
673,2815,2025-07-30 23:59:52,App,Concluido,33.21,0.0,551.98
674,3375,2024-11-27 09:29:14,App,Concluido,1.06,20.0,2670.76
675,3279,2025-02-05 16:55:55,Site,Concluido,31.42,15.0,301.18
676,1253,2024-01-07 15:35:16,Marketplace,Concluido,9.61,0.0,1093.57
677,3982,2024-06-28 13:54:16,App,Concluido,29.52,0.0,1262.53
678,4674,2025-05-31 20:54:04,App,Cancelado,26.62,0.0,873.6
679,2123,2024-04-08 23:12:10,App,Cancelado,14.54,0.0,2175.85
680,4531,2025-01-22 23:38:34,Site,Concluido,16.95,10.0,1122.65
681,2151,2025-12-26 01:16:23,App,Concluido,0.0,0.0,1081.83
682,4860,2024-12-19 02:50:04,Site,Concluido,15.0,30.0,4481.53
683,1330,2024-01-26 09:52:59,App,Concluido,17.77,0.0,394.9
684,1359,2025-05-29 10:12:09,Site,Concluido,20.98,0.0,1017.71
685,2483,2025-03-06 00:50:14,Site,Concluido,26.43,20.0,1068.92
686,4543,2025-04-20 16:41:32,Site,Concluido,18.41,30.0,445.79
687,2018,2025-07-21 22:23:55,Marketplace,Concluido,12.45,0.0,499.93
688,1332,2024-03-24 03:31:04,Site,Concluido,23.2,20.0,798.9
689,4345,2024-07-19 00:35:42,Site,Concluido,22.27,0.0,2485.84
690,4262,2025-07-27 20:14:21,Site,Concluido,19.44,0.0,1490.85
691,1359,2025-06-07 07:06:03,Site,Concluido,21.19,25.0,3973.76
692,4638,2024-08-28 15:31:31,Marketplace,Concluido,13.78,0.0,612.45
693,4855,2025-11-16 08:34:22,App,Concluido,13.25,0.0,3413.48
694,3178,2024-04-22 13:50:06,App,Concluido,30.46,20.0,2527.4
695,2129,2024-02-12 17:56:04,Site,Concluido,0.0,25.0,1027.51
696,2181,2024-09-02 09:37:20,Site,Concluido,13.27,0.0,518.49
697,4893,2024-01-22 14:49:58,Site,Cancelado,26.1,10.0,3562.96
698,138,2025-05-13 06:08:05,Site,Concluido,27.11,0.0,873.39
699,3473,2025-10-11 08:23:08,App,Concluido,27.33,10.0,2041.0
700,2833,2024-04-19 09:53:19,Site,Concluido,11.26,20.0,230.31
701,3580,2025-12-04 10:20:10,App,Concluido,0.0,0.0,313.57
702,3032,2024-07-18 20:36:38,Site,Concluido,20.16,10.0,1663.78
703,4165,2024-01-26 04:55:08,Site,Concluido,30.09,5.0,2051.01
704,2594,2025-08-01 18:03:50,Site,Concluido,3.41,15.0,878.34
705,4301,2024-01-16 16:26:20,App,Concluido,16.68,0.0,109.48
706,3819,2025-09-24 18:42:46,App,Concluido,31.7,20.0,831.39
707,4139,2025-05-25 10:50:15,App,Concluido,27.99,25.0,169.27
708,3824,2025-05-23 14:31:13,App,Cancelado,9.93,10.0,258.09
709,4043,2025-09-22 03:27:44,Site,Concluido,0.0,5.0,5058.45
710,1907,2025-01-02 14:29:03,App,Concluido,1.23,0.0,2604.46
711,761,2024-12-15 14:40:59,Site,Em processamento,30.86,0.0,352.99
712,3446,2025-04-16 22:35:28,App,Concluido,0.0,0.0,2581.05
713,900,2024-02-21 02:00:07,Site,Cancelado,25.53,0.0,480.42
714,4456,2024-07-03 05:52:38,App,Concluido,8.69,0.0,4493.72
715,2948,2025-10-19 02:17:28,Site,Concluido,0.0,15.0,1536.19
716,1720,2025-09-23 14:46:41,Marketplace,Concluido,25.2,0.0,1903.93
717,281,2025-04-18 22:48:30,Site,Cancelado,14.78,0.0,3751.2
718,3267,2024-03-05 05:45:07,App,Concluido,3.57,20.0,3574.63
719,1888,2024-08-07 11:19:19,App,Concluido,0.0,0.0,7752.31
