id_pagamento,id_pedido,forma_pagamento,numero_parcelas,valor_pagamento,status_pagamento,data_pagamento
401,401,Cartao de debito,1,260.64,Aprovado,2024-07-23 03:42:30
402,402,Cartao de credito,5,229.1,Aprovado,2025-04-16 08:46:38
403,403,Cartao de credito,4,0.0,Cancelado,
404,404,Cartao de debito,1,0.0,Cancelado,
405,405,Boleto,1,808.74,Aprovado,2024-01-26 18:27:36
406,406,Cartao de credito,3,2164.56,Aprovado,2024-02-26 21:45:02
407,407,Pix,1,0.0,Cancelado,
408,408,Cartao de credito,10,1741.21,Aprovado,2025-03-12 23:03:41
409,409,Cartao de credito,4,182.01,Aprovado,2025-04-19 01:35:06
410,410,Cartao de credito,4,276.05,Aprovado,2025-04-02 20:38:34
411,411,Cartao de credito,10,421.81,Aprovado,2024-08-30 03:03:38
412,412,Cartao de credito,6,2458.91,Aprovado,2025-03-31 00:54:19
413,413,Cartao de credito,3,1969.85,Aprovado,2024-03-09 18:48:58
414,414,Pix,1,98.93,Aprovado,2025-09-29 01:12:54
415,415,Boleto,1,288.66,Aprovado,2025-09-21 13:22:07
416,416,Pix,1,4151.75,Aprovado,2025-07-08 22:50:58
417,417,Boleto,1,59.1,Aprovado,2025-08-31 01:16:45
418,418,Pix,1,1048.16,Aprovado,2024-02-04 00:14:59
419,419,Boleto,1,253.03,Aprovado,2025-12-08 00:41:55
420,420,Pix,1,1845.16,Aprovado,2025-02-20 05:03:10
421,421,Cartao de credito,2,100.68,Aprovado,2025-11-01 22:03:28
422,422,Cartao de credito,1,765.03,Aprovado,2024-03-23 11:52:57
423,423,Pix,1,2319.78,Aprovado,2024-04-21 09:39:37
424,424,Pix,1,2138.82,Aprovado,2024-05-02 22:43:40
425,425,Cartao de credito,10,4051.86,Aprovado,2025-05-24 22:55:28
426,426,Cartao de credito,3,233.27,Aprovado,2024-01-12 19:09:29
427,427,Cartao de credito,1,3055.45,Aprovado,2025-03-27 17:05:14
428,428,Boleto,1,2082.42,Aprovado,2025-05-08 23:15:00
429,429,Pix,1,2247.14,Aprovado,2024-04-08 00:05:40
430,430,Pix,1,2809.03,Aprovado,2024-12-21 21:41:38
431,431,Boleto,1,978.32,Aprovado,2025-08-02 07:44:35
432,432,Cartao de debito,1,451.93,Aprovado,2024-07-03 05:45:58
433,433,Cartao de credito,1,685.18,Aprovado,2024-03-05 07:45:05
434,434,Cartao de credito,12,725.85,Aprovado,2024-08-31 11:35:15
435,435,Pix,1,6989.16,Aprovado,2024-10-05 19:08:48
436,436,Cartao de debito,1,141.15,Aprovado,2025-11-20 17:39:02
437,437,Boleto,1,622.09,Aprovado,2024-04-19 08:39:47
438,438,Pix,1,2051.44,Aprovado,2025-01-29 03:00:10
439,439,Pix,1,2362.21,Aprovado,2025-04-02 06:09:49
440,440,Cartao de credito,6,145.73,Aprovado,2024-07-03 20:14:12
441,441,Pix,1,1813.17,Aprovado,2024-10-31 03:28:58
442,442,Cartao de credito,2,233.05,Aprovado,2024-08-29 15:23:12
443,443,Cartao de credito,1,0.0,Cancelado,
444,444,Cartao de debito,1,2782.63,Aprovado,2025-10-09 13:53:40
445,445,Cartao de credito,3,368.77,Aprovado,2024-12-30 18:03:56
446,446,Cartao de credito,4,2860.73,Aprovado,2024-06-12 11:03:07
447,447,Pix,1,1670.22,Aprovado,2024-09-01 06:34:38
448,448,Cartao de debito,1,1728.53,Aprovado,2025-10-16 16:48:22
449,449,Cartao de debito,1,1564.34,Aprovado,2024-01-05 07:56:04
450,450,Pix,1,0.0,Cancelado,
451,451,Cartao de credito,3,712.41,Aprovado,2024-02-24 03:44:19
452,452,Boleto,1,986.72,Aprovado,2025-11-22 17:05:13
453,453,Cartao de credito,5,1499.92,Aprovado,2025-06-01 00:39:42
454,454,Pix,1,3207.09,Aprovado,2024-07-05 16:26:08
455,455,Cartao de credito,1,234.15,Aprovado,2025-03-01 12:48:11
456,456,Pix,1,2159.76,Aprovado,2025-04-17 21:20:32
457,457,Pix,1,2073.06,Aprovado,2024-02-03 02:59:54
458,458,Cartao de credito,5,0.0,Pendente,
459,459,Boleto,1,205.18,Aprovado,2024-02-11 12:26:07
460,460,Cartao de debito,1,4433.18,Aprovado,2025-06-16 18:37:56
461,461,Boleto,1,552.7,Aprovado,2024-04-28 02:34:28
462,462,Cartao de credito,1,961.1,Aprovado,2024-06-10 23:52:25
463,463,Pix,1,1658.15,Aprovado,2024-01-28 18:06:41
464,464,Pix,1,2146.79,Aprovado,2024-01-13 01:36:18
465,465,Cartao de credito,8,1498.39,Aprovado,2025-03-17 00:41:39
466,466,Pix,1,3956.3,Aprovado,2025-08-17 17:34:10
467,467,Cartao de credito,5,77.3,Aprovado,2024-08-16 21:03:25
468,468,Cartao de debito,1,2039.72,Aprovado,2025-07-21 18:16:09
469,469,Pix,1,1398.65,Aprovado,2024-07-31 18:33:49
470,470,Cartao de credito,1,587.83,Aprovado,2024-12-31 08:22:40
471,471,Cartao de credito,3,805.06,Aprovado,2024-02-20 09:16:33
472,472,Cartao de credito,8,656.07,Aprovado,2024-11-29 00:37:34
473,473,Boleto,1,147.56,Aprovado,2025-09-12 03:19:29
474,474,Cartao de debito,1,3320.72,Aprovado,2024-05-27 23:34:25
475,475,Cartao de debito,1,1015.62,Aprovado,2025-03-17 11:59:36
476,476,Boleto,1,923.5,Aprovado,2024-11-14 15:30:25
477,477,Cartao de debito,1,1172.07,Aprovado,2024-09-19 15:46:22
478,478,Cartao de credito,3,213.28,Aprovado,2024-10-03 04:48:28
479,479,Cartao de credito,4,279.54,Aprovado,2024-01-04 04:04:23
480,480,Pix,1,645.28,Aprovado,2024-01-26 10:26:33
481,481,Cartao de debito,1,1390.74,Aprovado,2025-10-07 18:53:45
482,482,Pix,1,7814.8,Aprovado,2025-05-14 13:25:49
483,483,Pix,1,152.01,Aprovado,2025-01-14 05:40:15
484,484,Cartao de credito,8,949.21,Aprovado,2025-04-17 17:43:04
485,485,Cartao de debito,1,920.65,Aprovado,2025-01-02 05:46:28
486,486,Pix,1,897.37,Aprovado,2024-11-15 01:15:57
487,487,Cartao de credito,3,1981.29,Aprovado,2024-01-23 22:24:31
488,488,Pix,1,591.41,Aprovado,2025-07-29 03:24:02
489,489,Pix,1,876.13,Aprovado,2024-04-25 21:32:11
490,490,Boleto,1,681.5,Aprovado,2024-12-06 03:57:25
491,491,Cartao de credito,2,1684.96,Aprovado,2025-03-25 20:50:03
492,492,Cartao de credito,1,3229.82,Aprovado,2025-06-26 18:23:32
493,493,Cartao de debito,1,1401.73,Aprovado,2024-11-27 12:43:44
494,494,Cartao de credito,3,4207.33,Aprovado,2024-06-18 00:04:48
495,495,Cartao de credito,12,457.51,Aprovado,2024-12-09 04:38:39
496,496,Pix,1,606.85,Aprovado,2025-09-05 01:44:37
497,497,Cartao de debito,1,1738.79,Aprovado,2025-03-03 08:07:20
498,498,Cartao de credito,2,1174.49,Aprovado,2025-03-12 11:59:41
499,499,Cartao de credito,2,332.54,Aprovado,2024-03-01 00:55:06
500,500,Boleto,1,2998.28,Aprovado,2025-02-07 18:39:15
501,501,Cartao de credito,10,950.12,Aprovado,2025-12-27 07:03:22
502,502,Cartao de credito,2,3374.92,Aprovado,2025-07-20 22:39:35
503,503,Pix,1,690.25,Aprovado,2024-01-15 12:28:03
504,504,Cartao de debito,1,1786.4,Aprovado,2025-10-18 12:47:11
505,505,Cartao de credito,4,1504.38,Aprovado,2024-07-27 02:44:45
506,506,Cartao de credito,3,1318.3,Aprovado,2025-07-02 16:40:49
507,507,Pix,1,526.64,Aprovado,2025-01-30 23:49:49
508,508,Cartao de credito,5,1219.38,Aprovado,2025-03-04 01:03:05
509,509,Cartao de credito,1,103.27,Aprovado,2024-12-19 16:04:01
510,510,Pix,1,5365.04,Aprovado,2024-12-08 16:48:41
511,511,Cartao de credito,2,0.0,Cancelado,
512,512,Cartao de credito,2,4468.52,Aprovado,2025-04-21 22:25:36
513,513,Cartao de debito,1,605.24,Aprovado,2025-07-22 08:38:46
514,514,Pix,1,797.2,Aprovado,2024-08-07 04:38:14
515,515,Cartao de credito,3,985.98,Aprovado,2025-03-01 13:54:59
516,516,Cartao de credito,8,1770.87,Aprovado,2024-10-03 20:02:43
517,517,Cartao de credito,6,995.96,Aprovado,2024-11-08 22:46:38
518,518,Cartao de credito,8,5505.89,Aprovado,2025-10-25 10:34:40
519,519,Boleto,1,303.88,Aprovado,2024-12-01 00:40:29
520,520,Pix,1,786.79,Aprovado,2025-11-19 14:27:01
521,521,Pix,1,715.83,Aprovado,2024-02-15 07:53:17
522,522,Pix,1,173.19,Aprovado,2025-01-24 16:01:43
523,523,Cartao de credito,12,0.0,Cancelado,
524,524,Cartao de credito,3,2537.53,Aprovado,2025-05-20 00:25:16
525,525,Pix,1,905.22,Aprovado,2025-03-26 13:05:01
526,526,Cartao de credito,1,0.0,Cancelado,
527,527,Pix,1,1521.69,Aprovado,2025-07-31 23:53:42
528,528,Boleto,1,2681.37,Aprovado,2024-08-02 17:22:15
529,529,Cartao de credito,1,1939.53,Aprovado,2025-06-27 12:11:39
530,530,Pix,1,1599.71,Aprovado,2025-03-09 07:32:35
531,531,Cartao de credito,5,258.05,Aprovado,2025-04-30 21:20:46
532,532,Pix,1,0.0,Cancelado,
533,533,Pix,1,1668.66,Aprovado,2024-06-06 01:19:48
534,534,Cartao de debito,1,0.0,Cancelado,
535,535,Cartao de credito,3,1618.53,Aprovado,2024-08-14 14:57:45
536,536,Pix,1,2109.7,Aprovado,2025-11-09 05:53:19
537,537,Cartao de debito,1,1394.54,Aprovado,2024-12-18 12:06:55
538,538,Cartao de debito,1,0.0,Cancelado,
539,539,Pix,1,4523.17,Aprovado,2025-10-05 08:21:41
540,540,Cartao de credito,3,196.09,Aprovado,2024-07-06 22:13:13
541,541,Pix,1,850.28,Aprovado,2024-01-06 14:16:42
542,542,Cartao de credito,12,1613.34,Aprovado,2025-06-22 12:31:50
543,543,Pix,1,124.42,Aprovado,2024-04-02 21:22:43
544,544,Boleto,1,0.0,Cancelado,
545,545,Cartao de debito,1,2090.97,Aprovado,2025-10-13 08:04:57
546,546,Pix,1,0.0,Cancelado,
547,547,Pix,1,2919.05,Aprovado,2024-06-05 21:51:08
548,548,Cartao de credito,3,324.25,Aprovado,2024-12-23 05:22:40
549,549,Cartao de credito,2,3380.83,Aprovado,2024-12-24 11:38:50
550,550,Cartao de debito,1,910.45,Aprovado,2025-03-29 06:56:59
551,551,Pix,1,348.97,Aprovado,2025-08-10 09:20:52
552,552,Cartao de credito,1,95.31,Aprovado,2024-09-24 14:24:31
553,553,Cartao de credito,2,1569.75,Aprovado,2024-07-29 17:25:49
554,554,Pix,1,1561.03,Aprovado,2025-10-10 12:47:20
555,555,Cartao de credito,2,8521.48,Aprovado,2025-09-23 21:45:16
556,556,Boleto,1,867.82,Aprovado,2025-06-08 08:22:12
557,557,Cartao de credito,1,472.5,Aprovado,2024-03-14 14:10:33
558,558,Boleto,1,2440.55,Aprovado,2024-03-17 18:23:06
559,559,Pix,1,294.65,Aprovado,2024-12-25 16:49:51
560,560,Boleto,1,554.94,Aprovado,2025-07-20 08:29:20
561,561,Boleto,1,673.98,Aprovado,2025-06-28 06:37:45
562,562,Boleto,1,328.67,Aprovado,2025-04-02 20:06:32
563,563,Pix,1,6076.62,Aprovado,2025-05-04 13:45:59
564,564,Pix,1,1741.44,Aprovado,2025-09-16 18:46:27
565,565,Boleto,1,2036.68,Aprovado,2025-01-26 15:54:44
566,566,Pix,1,1279.79,Aprovado,2024-03-03 09:59:13
567,567,Cartao de credito,1,1411.93,Aprovado,2025-11-22 13:07:28
568,568,Cartao de credito,1,314.04,Aprovado,2025-03-18 22:04:01
569,569,Cartao de debito,1,94.93,Aprovado,2025-05-22 13:17:50
570,570,Pix,1,523.89,Aprovado,2024-03-10 03:29:40
571,571,Pix,1,1051.64,Aprovado,2024-08-20 20:29:45
572,572,Boleto,1,1807.24,Aprovado,2024-04-22 20:01:24
573,573,Pix,1,3941.32,Aprovado,2025-09-08 06:39:35
574,574,Cartao de credito,3,0.0,Cancelado,
575,575,Boleto,1,3193.81,Aprovado,2024-05-16 13:08:12
576,576,Cartao de debito,1,2571.36,Aprovado,2025-04-21 21:51:36
577,577,Cartao de credito,6,0.0,Cancelado,
578,578,Pix,1,488.65,Aprovado,2024-01-17 13:28:45
579,579,Cartao de credito,1,1131.61,Aprovado,2024-09-26 01:14:39
580,580,Cartao de credito,2,3883.0,Aprovado,2024-11-30 04:54:41
581,581,Cartao de debito,1,2527.77,Aprovado,2024-06-11 09:00:23
582,582,Cartao de debito,1,2851.36,Aprovado,2025-01-08 03:28:54
583,583,Cartao de debito,1,887.59,Aprovado,2024-09-12 09:08:24
584,584,Boleto,1,6272.86,Aprovado,2025-06-04 01:49:01
585,585,Pix,1,2701.79,Aprovado,2024-09-15 02:20:27
586,586,Pix,1,1292.74,Aprovado,2025-02-06 01:33:55
587,587,Pix,1,4155.67,Aprovado,2024-12-26 21:09:16
588,588,Pix,1,1310.57,Aprovado,2024-04-14 06:41:28
589,589,Pix,1,1065.0,Aprovado,2025-09-24 11:39:12
590,590,Pix,1,2313.42,Aprovado,2025-10-11 13:22:21
591,591,Pix,1,395.04,Aprovado,2024-09-17 20:24:30
592,592,Pix,1,724.28,Aprovado,2025-07-18 21:44:06
593,593,Cartao de credito,4,1107.9,Aprovado,2024-10-14 12:37:30
594,594,Cartao de credito,5,2631.05,Aprovado,2025-03-11 12:32:50
595,595,Cartao de credito,2,202.4,Aprovado,2024-11-19 01:48:51
596,596,Cartao de credito,8,1043.39,Aprovado,2025-04-07 11:32:29
597,597,Cartao de debito,1,2340.57,Aprovado,2025-09-30 13:02:58
598,598,Pix,1,813.76,Aprovado,2025-04-18 03:06:14
599,599,Cartao de debito,1,391.62,Aprovado,2024-05-11 11:24:25
600,600,Boleto,1,414.32,Aprovado,2025-06-29 07:27:21
601,601,Cartao de credito,6,103.38,Aprovado,2025-11-12 08:24:12
602,602,Cartao de debito,1,1563.02,Aprovado,2025-09-20 09:42:44
603,603,Cartao de debito,1,2074.84,Aprovado,2025-05-21 07:09:10
604,604,Cartao de debito,1,551.76,Aprovado,2025-08-07 05:29:39
605,605,Pix,1,686.7,Aprovado,2024-04-10 09:33:12
606,606,Pix,1,2042.31,Aprovado,2025-05-26 07:06:17
607,607,Pix,1,552.18,Aprovado,2024-04-18 04:52:52
608,608,Cartao de credito,6,212.58,Aprovado,2025-05-08 21:20:48
609,609,Pix,1,0.0,Cancelado,
610,610,Pix,1,398.91,Aprovado,2025-04-23 10:33:54
611,611,Pix,1,1343.57,Aprovado,2024-12-24 00:08:32
612,612,Pix,1,1093.98,Aprovado,2024-06-15 17:49:00
613,613,Pix,1,1889.69,Aprovado,2024-01-10 13:35:02
614,614,Cartao de debito,1,1191.54,Aprovado,2024-01-14 14:40:52
615,615,Pix,1,1860.86,Aprovado,2025-12-14 08:47:07
616,616,Cartao de credito,12,759.71,Aprovado,2024-07-01 23:30:22
617,617,Cartao de credito,1,2019.35,Aprovado,2025-08-29 20:44:59
618,618,Pix,1,1333.69,Aprovado,2025-12-31 01:41:17
619,619,Pix,1,0.0,Pendente,
620,620,Boleto,1,121.25,Aprovado,2025-10-26 08:53:33
621,621,Cartao de credito,1,417.32,Aprovado,2024-04-22 01:32:50
622,622,Cartao de credito,1,196.95,Aprovado,2025-05-07 01:55:41
623,623,Pix,1,476.96,Aprovado,2024-08-22 10:43:33
624,624,Boleto,1,1763.88,Aprovado,2025-03-30 21:07:53
625,625,Boleto,1,559.91,Aprovado,2024-09-22 08:39:55
626,626,Cartao de credito,4,809.8,Aprovado,2024-06-07 06:50:09
627,627,Pix,1,594.94,Aprovado,2025-01-09 17:34:33
628,628,Cartao de debito,1,2967.53,Aprovado,2024-06-30 18:15:36
629,629,Cartao de credito,6,639.36,Aprovado,2025-09-28 23:57:32
630,630,Pix,1,2854.2,Aprovado,2025-12-08 12:15:40
631,631,Pix,1,2961.23,Aprovado,2025-09-28 09:52:37
632,632,Boleto,1,923.34,Aprovado,2024-06-23 22:27:40
633,633,Cartao de credito,1,1809.53,Aprovado,2025-06-06 03:21:27
634,634,Cartao de debito,1,3288.07,Aprovado,2025-04-22 04:51:42
635,635,Pix,1,0.0,Cancelado,
636,636,Pix,1,286.56,Aprovado,2025-06-23 04:50:06
637,637,Pix,1,861.02,Aprovado,2025-12-19 10:54:36
638,638,Pix,1,2282.26,Aprovado,2024-07-12 13:11:29
639,639,Boleto,1,215.46,Aprovado,2025-05-27 03:06:06
640,640,Cartao de credito,10,54.36,Aprovado,2025-01-29 21:50:43
641,641,Cartao de debito,1,2869.69,Aprovado,2024-09-19 18:19:56
642,642,Cartao de credito,2,360.24,Aprovado,2024-03-08 07:44:00
643,643,Pix,1,964.79,Aprovado,2025-12-05 00:30:39
644,644,Cartao de debito,1,387.41,Aprovado,2025-10-17 16:57:29
645,645,Cartao de credito,1,871.42,Aprovado,2024-12-15 20:25:45
646,646,Cartao de credito,2,4825.31,Aprovado,2024-02-14 12:19:11
647,647,Cartao de credito,3,1306.82,Aprovado,2025-03-08 00:42:47
648,648,Pix,1,1827.74,Aprovado,2024-12-10 05:01:08
649,649,Pix,1,781.81,Aprovado,2024-07-12 00:20:17
650,650,Cartao de debito,1,589.48,Aprovado,2025-03-29 07:50:05
651,651,Cartao de credito,1,514.06,Aprovado,2025-07-12 00:16:45
652,652,Pix,1,842.76,Aprovado,2024-12-19 11:20:29
653,653,Boleto,1,842.91,Aprovado,2024-10-06 15:35:41
654,654,Pix,1,510.27,Aprovado,2024-12-15 22:07:04
655,655,Cartao de credito,1,1473.88,Aprovado,2025-10-10 16:51:07
656,656,Cartao de credito,1,3591.82,Aprovado,2024-11-07 07:57:27
657,657,Pix,1,103.88,Aprovado,2025-08-02 08:14:34
658,658,Pix,1,1750.58,Aprovado,2025-08-17 17:49:32
659,659,Cartao de credito,2,841.72,Aprovado,2024-11-19 04:33:44
660,660,Cartao de credito,12,99.6,Aprovado,2024-05-29 18:07:52
661,661,Pix,1,3031.7,Aprovado,2025-02-01 12:46:32
662,662,Cartao de credito,2,617.52,Aprovado,2024-05-23 18:18:32
663,663,Cartao de credito,2,1524.59,Aprovado,2025-02-25 20:27:05
664,664,Cartao de debito,1,1668.49,Aprovado,2025-12-09 07:13:38
665,665,Boleto,1,0.0,Pendente,
666,666,Cartao de credito,1,2441.65,Aprovado,2024-02-12 22:17:04
667,667,Boleto,1,1485.11,Aprovado,2025-04-02 17:39:36
668,668,Pix,1,700.77,Aprovado,2025-03-19 07:39:59
669,669,Cartao de credito,5,1479.95,Aprovado,2025-05-29 04:09:56
670,670,Cartao de debito,1,1568.11,Aprovado,2024-09-13 21:10:08
671,671,Pix,1,2733.94,Aprovado,2024-07-03 11:39:20
672,672,Cartao de credito,10,1405.67,Aprovado,2024-09-02 16:28:28
673,673,Pix,1,551.98,Aprovado,2025-07-31 01:54:52
674,674,Cartao de credito,2,2670.76,Aprovado,2024-11-27 10:06:14
675,675,Cartao de credito,5,301.18,Aprovado,2025-02-05 18:48:55
676,676,Cartao de debito,1,1093.57,Aprovado,2024-01-07 17:20:16
677,677,Pix,1,1262.53,Aprovado,2024-06-28 14:42:16
678,678,Boleto,1,0.0,Cancelado,
679,679,Pix,1,0.0,Cancelado,
680,680,Cartao de debito,1,1122.65,Aprovado,2025-01-22 23:46:34
681,681,Boleto,1,1081.83,Aprovado,2025-12-26 02:58:23
682,682,Cartao de credito,2,4481.53,Aprovado,2024-12-19 04:05:04
683,683,Cartao de debito,1,394.9,Aprovado,2024-01-26 10:41:59
684,684,Cartao de credito,6,1017.71,Aprovado,2025-05-29 12:02:09
685,685,Cartao de debito,1,1068.92,Aprovado,2025-03-06 00:56:14
686,686,Cartao de credito,4,445.79,Aprovado,2025-04-20 16:46:32
687,687,Cartao de debito,1,499.93,Aprovado,2025-07-21 22:48:55
688,688,Cartao de credito,1,798.9,Aprovado,2024-03-24 04:30:04
689,689,Cartao de credito,1,2485.84,Aprovado,2024-07-19 02:32:42
690,690,Cartao de credito,5,1490.85,Aprovado,2025-07-27 20:38:21
691,691,Cartao de debito,1,3973.76,Aprovado,2025-06-07 07:24:03
692,692,Boleto,1,612.45,Aprovado,2024-08-28 17:10:31
693,693,Cartao de credito,8,3413.48,Aprovado,2025-11-16 09:26:22
694,694,Cartao de credito,3,2527.4,Aprovado,2024-04-22 15:11:06
695,695,Pix,1,1027.51,Aprovado,2024-02-12 19:18:04
696,696,Pix,1,518.49,Aprovado,2024-09-02 11:12:20
697,697,Cartao de credito,3,0.0,Cancelado,
698,698,Pix,1,873.39,Aprovado,2025-05-13 08:02:05
699,699,Cartao de credito,1,2041.0,Aprovado,2025-10-11 09:25:08
700,700,Pix,1,230.31,Aprovado,2024-04-19 09:59:19
701,701,Cartao de credito,8,313.57,Aprovado,2025-12-04 10:50:10
702,702,Cartao de credito,8,1663.78,Aprovado,2024-07-18 21:12:38
703,703,Pix,1,2051.01,Aprovado,2024-01-26 06:42:08
704,704,Cartao de debito,1,878.34,Aprovado,2025-08-01 19:02:50
705,705,Pix,1,109.48,Aprovado,2024-01-16 17:14:20
706,706,Cartao de credito,4,831.39,Aprovado,2025-09-24 20:38:46
707,707,Cartao de credito,4,169.27,Aprovado,2025-05-25 12:08:15
708,708,Boleto,1,0.0,Cancelado,
709,709,Cartao de credito,2,5058.45,Aprovado,2025-09-22 05:21:44
710,710,Pix,1,2604.46,Aprovado,2025-01-02 14:40:03
711,711,Cartao de credito,3,0.0,Pendente,
712,712,Pix,1,2581.05,Aprovado,2025-04-16 23:00:28
713,713,Cartao de credito,10,0.0,Cancelado,
714,714,Pix,1,4493.72,Aprovado,2024-07-03 06:35:38
715,715,Cartao de credito,3,1536.19,Aprovado,2025-10-19 02:53:28
716,716,Cartao de debito,1,1903.93,Aprovado,2025-09-23 16:34:41
717,717,Cartao de credito,1,0.0,Cancelado,
718,718,Cartao de credito,4,3574.63,Aprovado,2024-03-05 07:27:07
719,719,Cartao de credito,4,7752.31,Aprovado,2024-08-07 12:28:19
720,720,Cartao de credito,2,762.2,Aprovado,2025-04-18 12:38:01
721,721,Pix,1,1618.3,Aprovado,2025-10-13 18:01:21
722,722,Pix,1,908.44,Aprovado,2025-01-28 14:34:23
723,723,Cartao de debito,1,852.75,Aprovado,2025-01-13 08:08:29
724,724,Cartao de credito,1,1132.61,Aprovado,2025-01-10 23:00:09
725,725,Pix,1,1957.1,Aprovado,2024-11-29 16:38:03
726,726,Pix,1,1215.41,Aprovado,2024-09-26 09:04:38
727,727,Pix,1,61.83,Aprovado,2024-11-21 15:46:12
728,728,Pix,1,1305.26,Aprovado,2024-10-15 04:32:23
729,729,Pix,1,1350.7,Aprovado,2024-12-22 22:40:05
730,730,Boleto,1,694.5,Aprovado,2024-09-09 13:01:37
731,731,Pix,1,2404.32,Aprovado,2025-05-26 01:37:10
732,732,Cartao de credito,4,524.63,Aprovado,2025-05-08 11:25:19
733,733,Cartao de credito,3,540.98,Aprovado,2024-12-07 08:14:59
734,734,Cartao de credito,3,306.79,Aprovado,2025-09-12 19:06:37
735,735,Cartao de debito,1,1230.76,Aprovado,2025-07-02 23:16:31
736,736,Cartao de credito,1,1449.19,Aprovado,2024-12-25 14:02:33
737,737,Pix,1,50.38,Aprovado,2025-04-20 18:26:21
738,738,Boleto,1,1807.21,Aprovado,2024-02-17 03:08:48
739,739,Cartao de credito,1,130.39,Aprovado,2025-05-20 13:24:37
740,740,Boleto,1,2463.12,Aprovado,2024-11-24 21:18:06
741,741,Pix,1,725.49,Aprovado,2025-03-12 01:43:59
742,742,Pix,1,4297.32,Aprovado,2024-02-29 18:34:00
743,743,Cartao de credito,3,4710.63,Aprovado,2024-12-16 11:23:19
744,744,Pix,1,829.66,Aprovado,2025-08-19 12:14:22
745,745,Cartao de credito,8,1913.81,Aprovado,2025-07-28 22:03:40
746,746,Pix,1,2846.42,Aprovado,2025-01-12 19:48:39
747,747,Cartao de credito,5,473.1,Aprovado,2024-10-03 15:19:48
748,748,Pix,1,1364.36,Aprovado,2024-06-03 19:35:37
749,749,Pix,1,928.9,Aprovado,2025-06-25 13:35:41
750,750,Pix,1,4193.43,Aprovado,2025-11-24 23:04:07
751,751,Pix,1,664.59,Aprovado,2025-11-20 12:21:06
752,752,Pix,1,5202.94,Aprovado,2025-06-20 20:54:56
753,753,Pix,1,3800.37,Aprovado,2025-07-16 05:33:27
754,754,Cartao de debito,1,1267.31,Aprovado,2024-10-14 07:29:01
755,755,Pix,1,0.0,Cancelado,
756,756,Cartao de credito,12,6731.91,Aprovado,2025-05-09 16:22:45
757,757,Cartao de credito,4,2338.63,Aprovado,2025-11-03 19:28:37
758,758,Cartao de debito,1,0.0,Cancelado,
759,759,Cartao de debito,1,6176.68,Aprovado,2024-08-04 10:32:21
760,760,Boleto,1,0.0,Cancelado,
761,761,Cartao de credito,5,264.6,Aprovado,2025-03-09 22:42:42
762,762,Boleto,1,0.0,Cancelado,
763,763,Cartao de debito,1,155.55,Aprovado,2024-10-13 00:02:03
764,764,Cartao de credito,1,1442.43,Aprovado,2025-03-28 19:40:27
765,765,Pix,1,852.72,Aprovado,2025-01-14 15:08:51
766,766,Pix,1,809.41,Aprovado,2025-11-12 14:47:54
767,767,Cartao de debito,1,4361.61,Aprovado,2025-05-01 17:35:25
768,768,Cartao de debito,1,3772.41,Aprovado,2025-03-12 02:32:34
769,769,Pix,1,423.59,Aprovado,2024-07-05 07:45:21
770,770,Cartao de credito,8,521.66,Aprovado,2024-11-07 22:02:19
771,771,Pix,1,2345.03,Aprovado,2025-06-27 13:56:43
772,772,Cartao de credito,10,242.16,Aprovado,2025-08-27 19:17:01
773,773,Cartao de debito,1,139.96,Aprovado,2024-05-12 01:15:33
774,774,Cartao de debito,1,204.43,Aprovado,2025-04-21 13:46:35
775,775,Pix,1,1393.25,Aprovado,2025-06-10 20:51:17
776,776,Cartao de credito,2,311.61,Aprovado,2025-03-11 09:18:26
777,777,Cartao de credito,2,788.23,Aprovado,2025-10-08 00:55:35
778,778,Cartao de credito,3,509.46,Aprovado,2024-09-10 08:18:58
779,779,Pix,1,626.9,Aprovado,2024-09-30 03:28:19
780,780,Cartao de credito,1,831.81,Aprovado,2025-09-09 18:26:20
781,781,Cartao de credito,5,1399.77,Aprovado,2025-10-25 16:29:54
782,782,Cartao de debito,1,3362.31,Aprovado,2025-02-13 07:49:36
783,783,Cartao de credito,8,104.38,Aprovado,2024-02-16 07:31:55
784,784,Cartao de debito,1,1052.34,Aprovado,2024-05-28 12:42:30
785,785,Pix,1,2337.92,Aprovado,2024-09-29 08:16:58
786,786,Pix,1,0.0,Cancelado,
787,787,Cartao de credito,1,3185.65,Aprovado,2025-03-20 14:41:01
788,788,Cartao de credito,6,708.62,Aprovado,2025-03-29 02:13:26
789,789,Cartao de credito,5,3064.77,Aprovado,2024-12-20 16:59:14
790,790,Pix,1,549.31,Aprovado,2024-05-11 09:05:36
791,791,Cartao de debito,1,769.13,Aprovado,2025-10-31 21:07:34
792,792,Pix,1,947.21,Aprovado,2025-10-25 18:49:53
793,793,Cartao de credito,1,606.73,Aprovado,2024-06-19 21:26:54
794,794,Cartao de credito,1,1611.39,Aprovado,2025-12-21 07:55:04
795,795,Pix,1,164.16,Aprovado,2024-11-04 10:56:22
796,796,Cartao de credito,10,1192.5,Aprovado,2025-12-21 17:11:02
797,797,Pix,1,1624.27,Aprovado,2024-12-04 01:41:36
798,798,Cartao de credito,2,417.69,Aprovado,2024-07-28 13:39:31
