id_entrega,id_pedido,transportadora,data_envio,data_prevista,data_entrega,status_entrega,tentativas_entrega,custo_logistico
232,253,EntregaMax,2024-07-12 00:44:19,2024-07-20 00:00:00,2024-07-20 10:00:00,Entregue,1,28.47
233,254,RapidGo,2025-03-23 15:48:19,2025-03-29 00:00:00,2025-03-29 10:00:00,Entregue,1,31.1
234,255,RapidGo,2025-09-24 03:02:52,2025-09-29 00:00:00,2025-09-29 09:00:00,Entregue,1,56.7
235,256,RapidGo,2025-01-23 03:20:42,2025-01-31 00:00:00,2025-01-31 09:00:00,Entregue,1,45.17
236,257,LogExpress,2024-01-28 01:57:56,2024-01-31 00:00:00,2024-02-02 12:00:00,Entregue,1,52.09
237,258,LogExpress,2025-10-01 09:09:35,2025-10-09 00:00:00,2025-10-09 18:00:00,Entregue,1,33.2
238,259,LogExpress,2025-10-14 18:41:44,2025-10-17 00:00:00,2025-10-17 16:00:00,Entregue,1,22.18
239,260,RapidGo,2024-07-01 22:47:58,2024-07-03 00:00:00,2024-07-02 11:00:00,Entregue,1,42.52
240,261,RapidGo,2025-04-12 08:51:34,2025-04-18 00:00:00,2025-04-19 15:00:00,Entregue,2,41.37
241,262,EntregaMax,2025-04-11 13:59:46,2025-04-15 00:00:00,2025-04-14 09:00:00,Entregue,2,15.01
242,264,LogExpress,2024-07-11 17:56:24,2024-07-17 00:00:00,2024-07-17 10:00:00,Entregue,1,61.23
243,265,LogExpress,2025-08-21 10:41:20,2025-08-26 00:00:00,2025-08-25 12:00:00,Entregue,1,47.1
244,266,LogExpress,2025-12-13 19:35:19,2025-12-16 00:00:00,2025-12-20 14:00:00,Entregue,1,37.39
245,267,RapidGo,2024-10-03 20:39:57,2024-10-10 00:00:00,2024-10-09 11:00:00,Entregue,1,19.51
246,268,TransBrasil,2025-07-26 17:05:16,2025-07-28 00:00:00,2025-07-28 13:00:00,Entregue,1,18.1
247,269,TransBrasil,2024-09-17 07:08:06,2024-09-21 00:00:00,2024-09-21 09:00:00,Entregue,1,55.36
248,270,EntregaMax,2025-12-15 05:16:12,2025-12-19 00:00:00,2025-12-22 11:00:00,Entregue,1,20.29
249,271,TransBrasil,2024-06-26 10:31:49,2024-06-28 00:00:00,2024-06-27 19:00:00,Entregue,1,42.48
250,272,LogExpress,2025-08-27 23:22:46,2025-08-29 00:00:00,2025-09-03 16:00:00,Entregue,1,24.46
251,273,LogExpress,2025-05-10 08:46:01,2025-05-16 00:00:00,2025-05-17 11:00:00,Entregue,1,54.05
252,274,TransBrasil,2024-02-11 04:20:35,2024-02-19 00:00:00,2024-02-19 18:00:00,Entregue,1,24.92
253,275,RapidGo,2025-09-30 23:56:35,2025-10-08 00:00:00,2025-10-08 17:00:00,Entregue,1,47.64
254,276,RapidGo,2024-09-14 13:01:24,2024-09-16 00:00:00,2024-09-16 08:00:00,Entregue,1,8.84
255,277,RapidGo,2025-08-07 05:16:03,2025-08-14 00:00:00,2025-08-14 09:00:00,Entregue,1,29.65
256,278,EntregaMax,2024-08-04 09:59:47,2024-08-11 00:00:00,2024-08-14 17:00:00,Entregue,1,16.49
257,279,RapidGo,2025-01-02 20:39:52,2025-01-07 00:00:00,2025-01-07 18:00:00,Entregue,1,54.34
258,280,TransBrasil,2024-07-07 22:43:49,2024-07-13 00:00:00,2024-07-14 18:00:00,Entregue,1,44.91
259,282,EntregaMax,2025-04-20 04:39:30,2025-04-25 00:00:00,2025-04-28 11:00:00,Entregue,2,28.04
260,283,LogExpress,2024-09-21 03:18:10,2024-09-27 00:00:00,2024-09-27 18:00:00,Entregue,1,38.34
261,284,RapidGo,2024-05-29 17:02:01,2024-06-03 00:00:00,2024-06-03 09:00:00,Entregue,1,31.57
262,285,LogExpress,2024-06-27 23:59:19,2024-07-05 00:00:00,2024-07-05 17:00:00,Entregue,1,18.52
263,286,LogExpress,2025-01-02 00:00:18,2025-01-08 00:00:00,2025-01-08 11:00:00,Entregue,1,12.96
264,288,TransBrasil,2024-05-29 04:51:59,2024-06-04 00:00:00,2024-06-04 18:00:00,Entregue,1,44.37
265,289,RapidGo,2024-03-08 02:45:39,2024-03-10 00:00:00,2024-03-11 17:00:00,Entregue,1,28.56
266,290,EntregaMax,2025-11-21 01:35:33,2025-11-23 00:00:00,2025-11-23 12:00:00,Entregue,1,49.72
267,291,EntregaMax,2025-05-12 03:25:28,2025-05-15 00:00:00,2025-05-16 10:00:00,Entregue,1,33.75
268,292,RapidGo,2025-08-09 13:35:17,2025-08-14 00:00:00,2025-08-16 14:00:00,Entregue,1,18.17
269,293,LogExpress,2025-08-25 17:34:10,2025-08-30 00:00:00,2025-08-30 18:00:00,Entregue,1,30.28
270,294,RapidGo,2024-10-13 09:18:07,2024-10-16 00:00:00,2024-10-16 14:00:00,Entregue,1,31.05
271,296,RapidGo,2024-12-27 11:29:09,2024-12-29 00:00:00,2024-12-29 14:00:00,Entregue,1,54.67
272,297,RapidGo,2025-04-26 13:33:23,2025-04-29 00:00:00,2025-05-02 11:00:00,Entregue,1,58.97
273,298,LogExpress,2025-03-09 18:41:40,2025-03-11 00:00:00,2025-03-11 16:00:00,Entregue,1,33.22
274,299,TransBrasil,2024-10-18 03:55:10,2024-10-23 00:00:00,2024-10-23 12:00:00,Entregue,1,41.79
275,300,TransBrasil,2025-01-02 20:34:21,2025-01-08 00:00:00,2025-01-08 13:00:00,Entregue,1,64.67
276,301,TransBrasil,2024-12-11 12:19:14,2024-12-15 00:00:00,2024-12-15 11:00:00,Entregue,1,40.05
277,302,EntregaMax,2024-09-24 11:33:40,2024-09-30 00:00:00,2024-09-30 16:00:00,Entregue,1,31.34
278,303,RapidGo,2025-05-23 14:54:03,2025-05-28 00:00:00,2025-05-28 19:00:00,Entregue,2,35.07
279,304,RapidGo,2025-12-11 07:39:39,2025-12-16 00:00:00,2025-12-20 13:00:00,Entregue,3,60.84
280,305,RapidGo,2025-06-08 22:56:20,2025-06-14 00:00:00,2025-06-13 13:00:00,Entregue,1,51.05
281,306,LogExpress,2024-06-16 17:20:54,2024-06-21 00:00:00,2024-06-22 09:00:00,Entregue,1,14.71
282,307,LogExpress,2024-07-25 03:24:40,2024-07-28 00:00:00,2024-07-28 09:00:00,Entregue,1,39.57
283,309,LogExpress,2024-04-07 11:20:08,2024-04-10 00:00:00,2024-04-10 14:00:00,Entregue,1,52.82
284,311,RapidGo,2024-09-02 05:32:04,2024-09-07 00:00:00,2024-09-07 08:00:00,Entregue,1,54.59
285,312,RapidGo,2024-05-21 04:36:19,2024-05-24 00:00:00,2024-05-26 13:00:00,Entregue,1,20.08
286,313,TransBrasil,2025-04-10 01:39:17,2025-04-16 00:00:00,2025-04-14 18:00:00,Entregue,1,27.73
287,314,EntregaMax,2024-01-13 14:20:39,2024-01-15 00:00:00,2024-01-15 13:00:00,Entregue,1,42.56
288,315,LogExpress,2024-07-03 04:10:11,2024-07-10 00:00:00,2024-07-11 11:00:00,Entregue,1,30.72
289,316,LogExpress,2025-12-21 04:20:04,2025-12-27 00:00:00,2025-12-25 16:00:00,Entregue,1,12.56
290,317,TransBrasil,2025-09-14 06:17:13,2025-09-19 00:00:00,2025-09-19 11:00:00,Entregue,1,14.02
291,318,RapidGo,2025-07-18 19:08:25,2025-07-22 00:00:00,2025-07-22 19:00:00,Entregue,1,30.03
292,319,RapidGo,2024-10-04 11:59:39,2024-10-07 00:00:00,2024-10-07 18:00:00,Entregue,1,43.31
293,320,LogExpress,2024-01-11 22:11:12,2024-01-15 00:00:00,2024-01-14 12:00:00,Entregue,1,25.29
294,321,LogExpress,2025-02-03 17:30:55,2025-02-08 00:00:00,2025-02-08 11:00:00,Entregue,2,54.4
295,322,RapidGo,2025-07-12 07:11:57,2025-07-17 00:00:00,2025-07-17 13:00:00,Entregue,1,15.45
296,323,EntregaMax,2025-12-08 08:50:07,2025-12-16 00:00:00,,Em transito,0,35.45
297,324,LogExpress,2024-05-28 12:47:59,2024-06-03 00:00:00,2024-06-01 09:00:00,Entregue,1,31.86
298,325,TransBrasil,2025-11-11 22:40:55,2025-11-14 00:00:00,2025-11-14 15:00:00,Entregue,1,20.27
299,326,LogExpress,2024-05-03 20:49:26,2024-05-09 00:00:00,2024-05-08 12:00:00,Entregue,2,35.81
300,327,LogExpress,2024-07-15 19:22:28,2024-07-23 00:00:00,2024-07-23 14:00:00,Entregue,1,15.25
301,328,EntregaMax,2024-07-21 15:22:16,2024-07-25 00:00:00,2024-07-25 11:00:00,Entregue,1,30.37
302,329,EntregaMax,2024-06-16 06:32:00,2024-06-18 00:00:00,2024-06-18 16:00:00,Entregue,1,32.94
303,330,LogExpress,2024-07-15 22:01:50,2024-07-18 00:00:00,2024-07-16 19:00:00,Entregue,1,55.03
304,331,RapidGo,2024-05-16 12:15:46,2024-05-20 00:00:00,2024-05-20 08:00:00,Entregue,1,11.8
305,332,RapidGo,2024-04-20 08:05:57,2024-04-26 00:00:00,2024-04-26 08:00:00,Entregue,1,10.73
306,333,LogExpress,2024-11-01 20:05:36,2024-11-05 00:00:00,,Em transito,0,53.72
307,334,LogExpress,2024-10-07 10:49:33,2024-10-13 00:00:00,2024-10-13 15:00:00,Entregue,1,24.9
308,335,LogExpress,2024-10-17 14:28:11,2024-10-21 00:00:00,2024-10-21 19:00:00,Entregue,1,31.49
309,336,RapidGo,2025-05-12 15:21:21,2025-05-15 00:00:00,2025-05-13 19:00:00,Entregue,1,52.6
310,337,LogExpress,2024-06-15 05:32:15,2024-06-18 00:00:00,2024-06-18 10:00:00,Entregue,1,43.06
311,338,TransBrasil,2024-07-04 22:51:43,2024-07-06 00:00:00,2024-07-06 09:00:00,Entregue,1,15.14
312,339,RapidGo,2025-02-24 23:40:25,2025-03-03 00:00:00,2025-03-03 19:00:00,Entregue,1,10.49
313,340,LogExpress,2024-11-14 19:46:21,2024-11-22 00:00:00,2024-11-21 15:00:00,Entregue,1,33.05
314,341,RapidGo,2025-02-19 12:09:56,2025-02-24 00:00:00,2025-02-24 12:00:00,Entregue,1,36.27
315,342,LogExpress,2025-02-09 11:20:42,2025-02-13 00:00:00,2025-02-13 14:00:00,Entregue,1,22.73
316,343,RapidGo,2025-04-06 07:13:03,2025-04-12 00:00:00,2025-04-17 15:00:00,Entregue,1,18.29
317,344,LogExpress,2024-06-28 09:24:41,2024-07-05 00:00:00,2024-07-10 13:00:00,Entregue,1,49.49
318,346,LogExpress,2025-05-13 06:04:01,2025-05-21 00:00:00,2025-05-20 09:00:00,Entregue,1,36.83
319,347,TransBrasil,2025-02-09 09:45:20,2025-02-16 00:00:00,2025-02-16 08:00:00,Entregue,1,24.96
320,348,RapidGo,2025-10-05 17:09:33,2025-10-12 00:00:00,2025-10-14 16:00:00,Entregue,2,17.12
321,349,RapidGo,2025-07-24 19:59:09,2025-07-26 00:00:00,2025-07-26 10:00:00,Entregue,2,13.65
322,350,RapidGo,2024-10-18 06:37:01,2024-10-21 00:00:00,2024-10-21 17:00:00,Entregue,1,54.46
323,351,RapidGo,2024-08-12 13:41:31,2024-08-14 00:00:00,2024-08-14 16:00:00,Entregue,1,8.3
324,352,TransBrasil,2024-10-04 00:18:04,2024-10-06 00:00:00,2024-10-04 16:00:00,Entregue,2,28.97
325,353,LogExpress,2024-04-25 21:13:23,2024-05-03 00:00:00,,Em transito,0,36.62
326,354,LogExpress,2025-08-24 14:13:05,2025-08-29 00:00:00,2025-08-30 13:00:00,Entregue,1,30.32
327,355,RapidGo,2025-05-30 10:50:48,2025-06-07 00:00:00,2025-06-05 13:00:00,Entregue,1,18.34
328,356,RapidGo,2025-04-20 04:31:39,2025-04-28 00:00:00,2025-04-30 10:00:00,Entregue,1,41.06
329,357,RapidGo,2024-01-06 03:53:14,2024-01-13 00:00:00,2024-01-13 09:00:00,Entregue,1,9.31
330,358,LogExpress,2025-08-05 21:27:38,2025-08-12 00:00:00,2025-08-12 19:00:00,Entregue,1,48.34
331,359,TransBrasil,2025-04-02 07:12:18,2025-04-08 00:00:00,2025-04-07 14:00:00,Entregue,1,21.44
332,360,RapidGo,2025-05-23 04:12:43,2025-05-27 00:00:00,2025-05-28 16:00:00,Entregue,2,44.63
333,362,RapidGo,2025-07-25 05:27:15,2025-07-30 00:00:00,2025-07-31 18:00:00,Entregue,1,64.49
334,363,TransBrasil,2024-11-03 03:23:53,2024-11-05 00:00:00,2024-11-09 12:00:00,Entregue,1,28.65
335,364,LogExpress,2024-05-19 13:21:15,2024-05-23 00:00:00,2024-05-21 13:00:00,Entregue,1,37.53
336,365,LogExpress,2025-08-02 10:42:46,2025-08-05 00:00:00,2025-08-07 17:00:00,Entregue,2,55.99
337,366,LogExpress,2024-01-26 01:36:54,2024-01-29 00:00:00,2024-02-01 11:00:00,Entregue,1,12.59
338,367,TransBrasil,2024-12-11 13:49:57,2024-12-13 00:00:00,2024-12-14 11:00:00,Entregue,2,17.06
339,368,RapidGo,2024-02-09 08:12:55,2024-02-14 00:00:00,2024-02-14 11:00:00,Entregue,1,24.12
340,369,LogExpress,2024-07-25 16:53:30,2024-07-30 00:00:00,2024-07-30 14:00:00,Entregue,1,22.22
341,370,LogExpress,2025-10-16 08:14:55,2025-10-19 00:00:00,2025-10-21 13:00:00,Entregue,1,35.79
342,372,LogExpress,2025-10-16 17:43:17,2025-10-19 00:00:00,2025-10-22 16:00:00,Entregue,1,25.97
343,373,TransBrasil,2024-07-11 15:53:44,2024-07-19 00:00:00,2024-07-19 15:00:00,Entregue,1,15.3
344,374,EntregaMax,2025-05-27 16:39:16,2025-05-30 00:00:00,2025-05-31 15:00:00,Entregue,1,49.66
345,375,EntregaMax,2025-05-30 06:52:26,2025-06-05 00:00:00,2025-06-05 17:00:00,Entregue,1,27.28
346,376,LogExpress,2025-02-04 17:52:34,2025-02-09 00:00:00,2025-02-08 09:00:00,Entregue,1,31.83
347,377,LogExpress,2025-11-04 17:19:11,2025-11-12 00:00:00,2025-11-12 15:00:00,Entregue,1,57.03
348,378,TransBrasil,2024-03-10 16:56:52,2024-03-18 00:00:00,2024-03-18 08:00:00,Entregue,1,20.89
349,379,TransBrasil,2025-05-28 19:32:51,2025-06-03 00:00:00,2025-06-02 13:00:00,Entregue,1,46.13
350,380,RapidGo,2025-03-25 19:04:18,2025-04-01 00:00:00,2025-04-01 15:00:00,Entregue,1,28.29
351,381,EntregaMax,2024-03-07 19:45:20,2024-03-15 00:00:00,2024-03-17 17:00:00,Entregue,1,51.13
352,382,RapidGo,2024-09-12 01:38:47,2024-09-18 00:00:00,2024-09-18 11:00:00,Entregue,1,21.61
353,383,RapidGo,2025-11-11 09:45:18,2025-11-14 00:00:00,2025-11-14 09:00:00,Entregue,1,34.44
354,384,EntregaMax,2025-01-02 19:18:27,2025-01-05 00:00:00,2025-01-05 13:00:00,Entregue,1,33.75
355,385,RapidGo,2025-09-05 04:42:03,2025-09-09 00:00:00,2025-09-09 18:00:00,Entregue,1,37.83
356,386,LogExpress,2024-10-09 06:36:27,2024-10-11 00:00:00,2024-10-11 12:00:00,Entregue,1,44.63
357,387,LogExpress,2024-09-17 18:36:19,2024-09-20 00:00:00,2024-09-19 11:00:00,Entregue,1,17.46
358,388,RapidGo,2025-06-11 12:34:56,2025-06-15 00:00:00,2025-06-18 18:00:00,Entregue,3,16.02
359,389,LogExpress,2024-08-21 19:40:59,2024-08-27 00:00:00,2024-08-27 18:00:00,Entregue,1,53.52
360,390,EntregaMax,2024-05-08 23:04:21,2024-05-10 00:00:00,2024-05-11 14:00:00,Entregue,3,31.81
361,391,EntregaMax,2025-03-01 21:08:39,2025-03-08 00:00:00,2025-03-08 11:00:00,Entregue,2,63.85
362,392,TransBrasil,2024-06-04 10:15:41,2024-06-10 00:00:00,2024-06-10 08:00:00,Entregue,1,54.91
363,393,LogExpress,2024-01-28 06:42:05,2024-02-01 00:00:00,2024-01-31 16:00:00,Entregue,1,38.83
364,394,TransBrasil,2024-05-13 13:19:09,2024-05-15 00:00:00,2024-05-15 19:00:00,Entregue,1,28.39
365,395,RapidGo,2024-11-11 09:46:36,2024-11-16 00:00:00,2024-11-16 17:00:00,Entregue,1,14.44
366,396,LogExpress,2025-02-08 13:32:57,2025-02-14 00:00:00,2025-02-14 09:00:00,Entregue,1,33.67
367,397,TransBrasil,2024-04-30 14:58:28,2024-05-07 00:00:00,2024-05-07 19:00:00,Entregue,1,63.81
368,398,RapidGo,2024-10-19 07:55:59,2024-10-25 00:00:00,2024-10-25 09:00:00,Entregue,1,8.22
369,399,TransBrasil,2024-12-19 03:36:56,2024-12-21 00:00:00,2024-12-21 08:00:00,Entregue,1,23.92
370,400,RapidGo,2024-09-02 03:05:44,2024-09-05 00:00:00,2024-09-05 13:00:00,Entregue,1,11.9
371,401,TransBrasil,2024-07-23 20:16:30,2024-07-28 00:00:00,2024-07-30 14:00:00,Entregue,2,11.37
372,402,EntregaMax,2025-04-17 20:11:38,2025-04-24 00:00:00,2025-04-24 14:00:00,Entregue,1,30.22
373,405,RapidGo,2024-01-27 09:44:36,2024-02-01 00:00:00,2024-02-01 10:00:00,Entregue,1,53.73
374,406,RapidGo,2024-02-28 00:59:02,2024-03-06 00:00:00,2024-03-09 14:00:00,Entregue,1,48.34
375,408,EntregaMax,2025-03-13 03:20:41,2025-03-16 00:00:00,2025-03-16 19:00:00,Entregue,1,62.88
376,409,TransBrasil,2025-04-19 21:45:06,2025-04-27 00:00:00,2025-04-27 15:00:00,Entregue,1,38.82
377,410,LogExpress,2025-04-04 03:47:34,2025-04-06 00:00:00,2025-04-06 16:00:00,Entregue,1,12.23
378,411,LogExpress,2024-08-30 18:52:38,2024-09-06 00:00:00,2024-09-06 18:00:00,Entregue,1,56.58
379,412,TransBrasil,2025-04-01 01:24:19,2025-04-03 00:00:00,2025-04-08 14:00:00,Entregue,1,55.77
380,413,LogExpress,2024-03-10 09:20:58,2024-03-14 00:00:00,2024-03-14 09:00:00,Entregue,1,45.55
381,414,LogExpress,2025-09-30 16:32:54,2025-10-04 00:00:00,2025-10-04 12:00:00,Entregue,1,59.85
382,415,TransBrasil,2025-09-22 09:00:07,2025-09-25 00:00:00,2025-09-27 08:00:00,Entregue,1,47.58
383,416,LogExpress,2025-07-09 12:10:58,2025-07-16 00:00:00,2025-07-17 16:00:00,Entregue,1,17.4
384,417,LogExpress,2025-08-31 23:27:45,2025-09-04 00:00:00,2025-09-04 16:00:00,Entregue,1,21.53
385,418,RapidGo,2024-02-05 05:48:59,2024-02-10 00:00:00,2024-02-10 10:00:00,Entregue,1,62.18
386,419,RapidGo,2025-12-09 19:39:55,2025-12-11 00:00:00,2025-12-11 13:00:00,Entregue,1,22.5
387,420,RapidGo,2025-02-20 18:09:10,2025-02-27 00:00:00,2025-02-25 15:00:00,Entregue,1,34.77
388,421,RapidGo,2025-11-03 20:51:28,2025-11-05 00:00:00,2025-11-05 10:00:00,Entregue,1,35.03
389,422,RapidGo,2024-03-25 03:56:57,2024-03-27 00:00:00,2024-03-25 15:00:00,Entregue,1,14.16
390,423,LogExpress,2024-04-22 08:59:37,2024-04-28 00:00:00,2024-04-28 17:00:00,Entregue,1,61.11
391,424,RapidGo,2024-05-04 12:48:40,2024-05-06 00:00:00,2024-05-06 15:00:00,Entregue,1,58.15
392,425,RapidGo,2025-05-26 16:54:28,2025-06-01 00:00:00,2025-06-01 10:00:00,Entregue,1,60.98
393,426,LogExpress,2024-01-14 12:39:29,2024-01-19 00:00:00,2024-01-19 15:00:00,Entregue,1,48.7
394,427,RapidGo,2025-03-29 03:18:14,2025-04-04 00:00:00,2025-04-04 19:00:00,Entregue,1,8.09
395,428,RapidGo,2025-05-10 00:22:00,2025-05-17 00:00:00,2025-05-17 14:00:00,Entregue,1,57.68
396,429,LogExpress,2024-04-08 05:55:40,2024-04-15 00:00:00,2024-04-16 11:00:00,Entregue,1,14.9
397,430,RapidGo,2024-12-22 18:45:38,2024-12-24 00:00:00,2024-12-22 17:00:00,Entregue,1,50.74
398,431,RapidGo,2025-08-03 14:56:35,2025-08-05 00:00:00,2025-08-05 10:00:00,Entregue,1,8.58
399,432,RapidGo,2024-07-03 15:59:58,2024-07-05 00:00:00,2024-07-04 10:00:00,Entregue,1,14.87
400,433,EntregaMax,2024-03-06 23:21:05,2024-03-10 00:00:00,2024-03-10 15:00:00,Entregue,1,47.61
401,434,RapidGo,2024-09-02 07:51:15,2024-09-04 00:00:00,2024-09-03 17:00:00,Entregue,1,54.06
402,435,LogExpress,2024-10-06 21:11:48,2024-10-14 00:00:00,2024-10-15 13:00:00,Entregue,2,47.47
403,436,RapidGo,2025-11-22 06:37:02,2025-11-28 00:00:00,2025-11-28 12:00:00,Entregue,1,41.65
404,437,LogExpress,2024-04-20 18:51:47,2024-04-24 00:00:00,2024-04-24 19:00:00,Entregue,1,32.57
405,438,LogExpress,2025-01-30 12:25:10,2025-02-02 00:00:00,2025-02-02 13:00:00,Entregue,1,47.24
406,439,RapidGo,2025-04-03 11:43:49,2025-04-09 00:00:00,2025-04-09 12:00:00,Entregue,1,27.72
407,440,LogExpress,2024-07-05 03:13:12,2024-07-08 00:00:00,2024-07-08 19:00:00,Entregue,1,29.99
408,441,TransBrasil,2024-10-31 17:00:58,2024-11-02 00:00:00,2024-11-01 12:00:00,Entregue,1,55.98
409,442,RapidGo,2024-08-31 08:08:12,2024-09-02 00:00:00,2024-09-01 08:00:00,Entregue,1,35.68
410,444,LogExpress,2025-10-09 19:07:40,2025-10-13 00:00:00,2025-10-12 17:00:00,Entregue,1,9.76
411,445,RapidGo,2025-01-01 13:11:56,2025-01-05 00:00:00,2025-01-03 18:00:00,Entregue,1,35.81
412,446,LogExpress,2024-06-14 02:01:07,2024-06-17 00:00:00,2024-06-17 10:00:00,Entregue,1,42.37
413,447,TransBrasil,2024-09-02 14:27:38,2024-09-08 00:00:00,2024-09-08 11:00:00,Entregue,1,63.33
414,448,TransBrasil,2025-10-16 23:06:22,2025-10-22 00:00:00,2025-10-22 09:00:00,Entregue,1,22.07
415,449,TransBrasil,2024-01-05 13:47:04,2024-01-08 00:00:00,2024-01-09 10:00:00,Entregue,1,36.92
416,451,TransBrasil,2024-02-25 02:18:19,2024-03-01 00:00:00,2024-03-03 11:00:00,Entregue,1,41.09
417,452,LogExpress,2025-11-24 06:34:13,2025-11-30 00:00:00,2025-11-30 18:00:00,Entregue,1,52.6
418,453,TransBrasil,2025-06-01 19:41:42,2025-06-08 00:00:00,,Em transito,0,43.38
419,454,LogExpress,2024-07-06 15:00:08,2024-07-11 00:00:00,2024-07-13 12:00:00,Entregue,1,20.98
420,455,EntregaMax,2025-03-03 00:55:11,2025-03-07 00:00:00,2025-03-07 19:00:00,Entregue,1,50.51
421,456,RapidGo,2025-04-18 03:40:32,2025-04-20 00:00:00,2025-04-20 16:00:00,Entregue,1,61.81
422,457,LogExpress,2024-02-03 23:23:54,2024-02-06 00:00:00,2024-02-11 19:00:00,Entregue,2,36.04
423,458,LogExpress,2024-11-02 12:30:19,2024-11-09 00:00:00,,Em transito,0,40.07
424,459,RapidGo,2024-02-12 17:55:07,2024-02-16 00:00:00,2024-02-19 10:00:00,Entregue,1,57.34
425,460,EntregaMax,2025-06-17 13:51:56,2025-06-22 00:00:00,2025-06-23 11:00:00,Entregue,2,35.16
426,461,EntregaMax,2024-04-28 11:39:28,2024-05-03 00:00:00,2024-05-01 08:00:00,Entregue,1,58.91
427,462,LogExpress,2024-06-12 15:18:25,2024-06-16 00:00:00,2024-06-16 14:00:00,Entregue,1,35.18
428,463,TransBrasil,2024-01-30 14:45:41,2024-02-03 00:00:00,2024-02-03 17:00:00,Entregue,1,44.73
429,464,TransBrasil,2024-01-14 21:30:18,2024-01-18 00:00:00,2024-01-18 16:00:00,Entregue,1,64.46
430,465,LogExpress,2025-03-18 03:50:39,2025-03-20 00:00:00,2025-03-19 14:00:00,Entregue,1,27.48
431,466,RapidGo,2025-08-18 10:59:10,2025-08-24 00:00:00,2025-08-22 15:00:00,Entregue,1,45.54
432,467,TransBrasil,2024-08-18 12:03:25,2024-08-22 00:00:00,2024-08-22 15:00:00,Entregue,1,49.22
433,468,LogExpress,2025-07-22 00:57:09,2025-07-29 00:00:00,2025-07-27 18:00:00,Entregue,1,14.33
434,469,TransBrasil,2024-08-02 18:32:49,2024-08-05 00:00:00,2024-08-03 10:00:00,Entregue,1,25.08
435,470,LogExpress,2025-01-01 21:03:40,2025-01-04 00:00:00,2025-01-04 13:00:00,Entregue,1,12.16
436,471,RapidGo,2024-02-21 17:43:33,2024-02-26 00:00:00,2024-02-28 10:00:00,Entregue,2,60.97
437,472,RapidGo,2024-11-30 04:59:34,2024-12-07 00:00:00,2024-12-07 12:00:00,Entregue,1,39.29
438,473,LogExpress,2025-09-12 17:54:29,2025-09-18 00:00:00,2025-09-18 10:00:00,Entregue,1,15.01
439,474,EntregaMax,2024-05-29 00:14:25,2024-06-05 00:00:00,2024-06-05 11:00:00,Entregue,1,12.09
440,475,TransBrasil,2025-03-18 03:00:36,2025-03-21 00:00:00,2025-03-21 11:00:00,Entregue,1,24.53
441,476,RapidGo,2024-11-14 21:04:25,2024-11-20 00:00:00,2024-11-23 15:00:00,Entregue,1,36.31
442,477,LogExpress,2024-09-20 11:26:22,2024-09-23 00:00:00,2024-09-23 16:00:00,Entregue,1,26.1
443,478,LogExpress,2024-10-04 12:40:28,2024-10-07 00:00:00,2024-10-07 13:00:00,Entregue,1,11.57
444,479,TransBrasil,2024-01-05 22:22:23,2024-01-12 00:00:00,2024-01-12 16:00:00,Entregue,1,61.06
445,480,TransBrasil,2024-01-28 08:05:33,2024-02-01 00:00:00,2024-02-01 09:00:00,Entregue,1,52.97
446,481,EntregaMax,2025-10-08 10:50:45,2025-10-12 00:00:00,2025-10-15 15:00:00,Entregue,3,13.09
447,482,TransBrasil,2025-05-15 17:57:49,2025-05-21 00:00:00,2025-05-21 18:00:00,Entregue,1,46.52
448,483,LogExpress,2025-01-15 04:14:15,2025-01-21 00:00:00,2025-01-23 12:00:00,Entregue,3,51.38
449,484,EntregaMax,2025-04-18 20:19:04,2025-04-25 00:00:00,2025-04-25 11:00:00,Entregue,1,44.72
450,485,LogExpress,2025-01-03 21:06:28,2025-01-10 00:00:00,2025-01-14 19:00:00,Entregue,2,35.13
451,486,LogExpress,2024-11-15 17:59:57,2024-11-19 00:00:00,2024-11-19 19:00:00,Entregue,1,18.6
452,487,RapidGo,2024-01-25 12:09:31,2024-02-02 00:00:00,2024-02-02 16:00:00,Entregue,1,34.92
453,488,EntregaMax,2025-07-30 13:39:02,2025-08-04 00:00:00,2025-08-04 09:00:00,Entregue,1,61.06
454,489,LogExpress,2024-04-26 03:06:11,2024-05-01 00:00:00,2024-05-05 19:00:00,Entregue,1,48.65
455,490,LogExpress,2024-12-07 18:52:25,2024-12-13 00:00:00,2024-12-13 10:00:00,Entregue,1,54.93
456,491,TransBrasil,2025-03-27 18:02:03,2025-04-04 00:00:00,2025-04-06 12:00:00,Entregue,2,55.78
457,492,TransBrasil,2025-06-27 10:39:32,2025-06-30 00:00:00,2025-06-28 10:00:00,Entregue,1,38.26
458,493,RapidGo,2024-11-28 14:19:44,2024-12-04 00:00:00,2024-12-04 11:00:00,Entregue,1,30.67
459,494,TransBrasil,2024-06-19 06:01:48,2024-06-27 00:00:00,2024-06-27 19:00:00,Entregue,2,15.16
460,495,LogExpress,2024-12-10 12:34:39,2024-12-12 00:00:00,2024-12-11 13:00:00,Entregue,1,26.93
461,496,LogExpress,2025-09-05 11:09:37,2025-09-10 00:00:00,2025-09-10 19:00:00,Entregue,1,25.09
462,497,RapidGo,2025-03-03 17:39:20,2025-03-08 00:00:00,2025-03-10 16:00:00,Entregue,1,55.3
463,498,RapidGo,2025-03-12 22:24:41,2025-03-18 00:00:00,2025-03-18 11:00:00,Entregue,1,48.48
